Accession Number, Predicted Optimum Growth Temperature,Accession,Species,Core_GC,codon_2,codon_3,codon_4,codon_5,codon_6,codon_7,codon_8,codon_9,codon_10,codon_11,codon_12,codon_13,codon_14,codon_15,codon_16,codon_17,codon_18,codon_19,codon_20,codon_21,codon_22,codon_23,codon_24,codon_25,codon_26,codon_27,codon_28,codon_29
GCF_024972735.1, 50.69 ℃,GCF_024972735.1,Halalkaliarchaeum sp. AArc-CO,0.648937333958431,0.5555199316020129,0.5937800577108108,0.5898257988671615,0.6053222186598337,0.6154750454205467,0.6321470556802463,0.6401624452281788,0.6465747568665261,0.6424067543015991,0.6392005984824267,0.6434754729079902,0.6416586512771257,0.6451854226782173,0.6499946564069763,0.6564069680453227,0.6523458373410349,0.6518114780378396,0.6428342417441562,0.6487121940793074,0.648070962915473,0.6492465533825024,0.6483915784973903,0.6538420433899834,0.653521427808066,0.6484984503580293,0.643796088489908,0.6537351715293441,0.6467821252939994
GCF_024972755.1, 44.74 ℃,GCF_024972755.1,Halanaeroarchaeum sp. HSR-CO,0.6462174940898345,0.5706432748538051,0.5947368421052693,0.5966081871345067,0.6081871345029292,0.615438596491235,0.6366081871345095,0.6378947368421141,0.6532163742690155,0.6403508771929899,0.6461988304093645,0.6534502923976702,0.6498245614035176,0.647134502923985,0.6504093567251541,0.6470175438596583,0.64690058479533,0.6481871345029312,0.6493567251462058,0.6554385964912375,0.6456140350877276,0.6518128654970844,0.649941520467844,0.6463157894736924,0.63754385964913,0.6536842105263234,0.6497076023391886,0.6506432748538092,0.6471345029239841
GCF_023746595.1, 83.54 ℃,GCF_023746595.1,Thermococcus argininiproducens,0.3967604731107615,0.367307692307693,0.3745192307692321,0.3496794871794882,0.3532051282051296,0.3575320512820523,0.362500000000001,0.3852564102564115,0.3820512820512834,0.3782051282051287,0.3806089743589754,0.3934294871794879,0.3871794871794881,0.4033653846153854,0.3940705128205137,0.3852564102564121,0.3876602564102572,0.3987179487179499,0.3958333333333343,0.3895833333333351,0.3908653846153854,0.407692307692309,0.3900641025641037,0.398237179487181,0.391185897435899,0.3899038461538468,0.403525641025642,0.3919871794871804,0.3806089743589759
GCF_023617305.1, 36.68 ℃,GCF_023617305.1,Methanobrevibacter sp. TLL-48-HuF1,0.3206554460864805,0.2540126913027233,0.2234042553191477,0.2469204927211631,0.2467338559163851,0.2556924225457246,0.2765957446808495,0.2986188876446423,0.2930197835013055,0.300111982082866,0.2997387084733102,0.3006718924971989,0.3008585293019771,0.3198954833893236,0.3120567375886524,0.3038447181784235,0.3170959313176552,0.3114968271743178,0.3165360209033215,0.3118701007838736,0.3068309070548701,0.3275475923852184,0.3232549458753264,0.320082120194101,0.3023516237401996,0.3109243697478987,0.310737628384686,0.3191409897292245,0.30252100840336
GCF_019879105.1, 46.45 ℃,GCF_019879105.1,Natrinema sp. SYSU A 869,0.6271799911092394,0.536525143029209,0.5640469738030721,0.5552544414333029,0.5781993375489264,0.588075880758803,0.5988557663354344,0.6109003312255269,0.6240891297801764,0.6146341463414576,0.6150557061126088,0.6160794941282682,0.6229448961156187,0.6187292984040877,0.6168021680216718,0.6208973200843024,0.6219813309244112,0.6185486299307373,0.6240891297801766,0.6276954583785002,0.6328755571617775,0.6270931213106761,0.6233586314901757,0.6370919166365413,0.6245030719190393,0.6293150189770408,0.6253388758358878,0.6309416229893302,0.6203988192059687
GCF_019880225.1, 42.96 ℃,GCF_019880225.1,Halobaculum rubrum,0.6922786505906711,0.6021153636462823,0.621306291571265,0.6337367789772184,0.6534729037182528,0.6655762730345739,0.6806237051575702,0.6917457202050034,0.7000327118089714,0.6922909170210534,0.694580743648465,0.6970886490022973,0.7069021916912092,0.6949078617380958,0.7005779086250216,0.6973067277287188,0.6982880819976097,0.7078835459600993,0.6957801766437782,0.6915276414785813,0.7028677352524326,0.7066841129647886,0.6939265074692054,0.7034129320684845,0.6999236724457597,0.6999236724457603,0.7037400501581144,0.6987242394504504,0.693171902268769
GCF_020885915.1, 67.61 ℃,GCF_020885915.1,Candidatus Methanoliparum sp. LAM-1,0.3693625386127492,0.3178758414360491,0.2969334330590858,0.2774869109947631,0.2874594864123644,0.2929444028920466,0.3118922961854885,0.3455497382198946,0.3457990526053337,0.3328347045624522,0.3652455746696576,0.3687359760658178,0.3495387683869352,0.3659935178259775,0.3789578658688591,0.3587634006482162,0.3644976315133371,0.3630017452006963,0.3403141361256537,0.3615058588880565,0.373722263774619,0.3562702567938159,0.3562702567938155,0.3744702069309387,0.3687359760658184,0.3612565445026166,0.3625031164298171,0.3689852904512575,0.3555223136374956
GCF_020150815.1, 45.14 ℃,GCF_020150815.1,Haloprofundus salilacus,0.6523477734019993,0.5586627229542045,0.5790086940933998,0.5834005557049443,0.5950524334498575,0.6066146813659615,0.6154880344178579,0.6347584476113669,0.6413910549430876,0.6401362373397875,0.6434525410056482,0.6458725463834383,0.6494577395357186,0.6382540109348415,0.6489199605628775,0.6561799766962465,0.6510710764542473,0.6503540378237893,0.6520570045711234,0.6577933136147719,0.652057004571124,0.6522362642287363,0.6554629380657894,0.6474858833019649,0.6546562696065258,0.6524155238863505,0.6462310656986677,0.6573451644707354,0.6525051537151577
GCF_020097815.1, 44.39 ℃,GCF_020097815.1,Haloprofundus salinisoli,0.6611147398214674,0.5642135642135694,0.5868205868205936,0.587109187109192,0.5993265993266051,0.6079846079846134,0.6243386243386294,0.6396344396344454,0.6488696488696538,0.651178451178459,0.6502164502164535,0.6495430495430534,0.6505050505050558,0.6533910533910589,0.6554112554112608,0.6543530543530618,0.6643578643578693,0.6562770562770611,0.6552188552188596,0.6610870610870652,0.65512265512266,0.660702260702264,0.6666666666666714,0.6520442520442549,0.6592592592592632,0.6607022607022641,0.6483886483886522,0.6614718614718665,0.6648388648388689
GCF_020097835.1, 44.00 ℃,GCF_020097835.1,Haloprofundus halobius,0.6551061742460205,0.5620068111969472,0.5867596976493092,0.5805299443475417,0.5995514577622756,0.6079408588753245,0.6186560345543652,0.6416645900822328,0.6436581111387992,0.6446548716670806,0.6454024420632941,0.6471467729877909,0.6477282166292894,0.6447379350444398,0.6467314561010036,0.6532103995348454,0.6474790264972151,0.6527120192707024,0.6547886037046274,0.6565329346291194,0.6498048010632109,0.6531273361574855,0.6547886037046244,0.6521269524759049,0.6557826520438687,0.655117979395145,0.6502991026919255,0.6606015287470901,0.6549459684123019
GCF_020405245.1, 44.10 ℃,GCF_020405245.1,Halomicrobium salinisoli,0.6955907798788777,0.6095713691219347,0.6372867249271742,0.6258010819808579,0.6424469413233472,0.6561797752808985,0.6719933416562588,0.6836454431960002,0.6972950478568406,0.6928006658343693,0.6959633791094426,0.6936329588014922,0.692634207240944,0.6908031627132708,0.7068664169787733,0.6927174365376554,0.6908031627132697,0.6956304619225924,0.6953807740324524,0.6986267166042397,0.7045359966708226,0.6978021978021929,0.7031302031301986,0.7065434565434505,0.700715950715945,0.7037129537129491,0.6978021978021915,0.7023809523809452,0.6989676989676948
GCF_020405205.1, 46.44 ℃,GCF_020405205.1,Natrinema salinisoli,0.6443049057429752,0.5393834380189185,0.5754819146632013,0.5712944913724639,0.5879719875821228,0.5946863042379587,0.6147570572521793,0.6290520540033148,0.6372825066782128,0.6327340986210328,0.6379322792578106,0.6305681900223773,0.6322287199480142,0.6385820518374058,0.6383654609775429,0.6366327340986149,0.642408490361699,0.6344668254999598,0.639304021370292,0.640603566529488,0.6456573532596859,0.6423362934084125,0.6462349288859951,0.652949245541831,0.6424084903617001,0.6517940942892143,0.6501335643635753,0.6403812824956603,0.6382149046793725
GCF_020405225.1, 46.58 ℃,GCF_020405225.1,Natrinema sp. DC36,0.6334672918062068,0.5389449628642166,0.5684631498762123,0.5517044372500478,0.5718275883958558,0.5924585793182189,0.6023614549609544,0.6121373706595499,0.6280708436488216,0.6224846061067649,0.6312448422522632,0.6217863264140115,0.6274995239002019,0.6261664444867558,0.6238811654922812,0.6253412048498611,0.6254681647940005,0.6201993271122902,0.6229289659112479,0.6310544023360559,0.6357519202691467,0.6224211261346979,0.6356249603250108,0.6334666412746697,0.6246429251571058,0.6373912491268079,0.6290722042293692,0.6310340447154377,0.6258814560701277
GCF_020618475.1, 38.34 ℃,GCF_020618475.1,Haladaptatus halobius,0.6009178205740358,0.5338016564762998,0.5489787953688017,0.5193183296474572,0.5503664194961172,0.5597328823554903,0.5671913620398039,0.5816746888686505,0.590303976410384,0.5855773817267229,0.5907809722041483,0.5915181475217864,0.5914314210138332,0.5880924504574796,0.594795055302536,0.5940916189484605,0.5871941697032759,0.5960345351208268,0.5913488654605381,0.5996789448566061,0.6032717174346915,0.5919368137829252,0.600182267933861,0.5974048517988099,0.5960937499999971,0.5984809027777745,0.5999739481568285,0.5974900121591102,0.5959859246709227
GCF_020614375.1, 43.95 ℃,GCF_020614375.1,Haladaptatus salinisoli,0.6394698783163775,0.5583851736651102,0.5710860549507499,0.5498963193364405,0.5732892690513204,0.5896837739761503,0.6030974598237381,0.616122343182993,0.6219543805080298,0.6225375842405347,0.6207879730430231,0.6277216174183454,0.6327112493519901,0.6172239502332765,0.6271384136858423,0.6341368584758883,0.6319336443753168,0.6312856402280939,0.6277216174183466,0.6375712804561883,0.6412649040953804,0.6297952306894719,0.6356920684292353,0.6391912908242562,0.6391912908242566,0.6363400725764593,0.6410705028512116,0.6365344738206278,0.6361456713322927
GCF_021655615.1, 78.80 ℃,GCF_021655615.1,Acidianus sp. HS-5,0.3581482958826397,0.341386554621851,0.3327497665732991,0.3187441643324026,0.3144257703081258,0.3279645191409924,0.3336834733893592,0.3467553688141957,0.3452380952380977,0.3609943977591059,0.3559757236227849,0.3541083099906665,0.3483893557422999,0.3438375350140085,0.342903828197948,0.3563258636788078,0.3524810274372471,0.3478108581436099,0.352364273204906,0.3440747227087017,0.3460595446584976,0.3521307647402249,0.3465265615878605,0.3465265615878611,0.3495621716287251,0.3493286631640424,0.3506129597197916,0.3545826036193844,0.3634559252772935
GCF_020736485.1, 46.62 ℃,GCF_020736485.1,Halobacterium salinarum NRC-34001,0.6819746091700766,0.5859516827258756,0.6187683284457515,0.6189079737466863,0.6123446446027098,0.639435832984223,0.6501885211562671,0.654657170786208,0.6764418377321675,0.6775590001396508,0.6601033375226953,0.6760229018293591,0.6695992179863188,0.6659684401619935,0.6705767350928689,0.6751850300237457,0.6804915514592981,0.6683424102778986,0.6746264488200026,0.6776986454405872,0.6802122608574278,0.6872031293657502,0.6807767532830453,0.678681195864772,0.6764459346186148,0.6799385303157369,0.6765856384464973,0.6756077116513033,0.6693210393964838
GCF_021249345.1, 42.66 ℃,GCF_021249345.1,Halobacterium wangiae,0.6844323589394969,0.5899786128933756,0.6228740197576222,0.6229758631225252,0.6309196455850987,0.6449740299419583,0.6661574498421504,0.6742030756696255,0.6812302678480556,0.6776657500763875,0.6819431714023898,0.6808228943884358,0.6803136775639115,0.6818413280374827,0.6821468581321978,0.6886648334861026,0.6784804969956238,0.6845910988899123,0.6926367247173887,0.6787860270903396,0.6866279661880079,0.6874427131072459,0.6806192076586278,0.6837763519706723,0.6854058458091514,0.6867298095529111,0.6810265811182439,0.6810265811182444,0.6824523882269121
GCF_021249405.1, 43.34 ℃,GCF_021249405.1,Halobacterium zhouii,0.6733995015897568,0.5889855072463812,0.6175072463768175,0.6147246376811647,0.6193623188405855,0.6339710144927599,0.6557681159420367,0.6644637681159503,0.6765217391304443,0.6688695652174007,0.6689855072463853,0.6796521739130531,0.6670144927536302,0.6818550724637784,0.6750144927536337,0.6766376811594306,0.6708405797101538,0.6816231884058064,0.6709565217391394,0.6777971014492841,0.6818550724637795,0.6805797101449357,0.6757101449275461,0.6758260869565298,0.6716521739130538,0.6802318840579791,0.66655072463769,0.6739710144927615,0.6726956521739225
GCF_021431925.1, 42.86 ℃,GCF_021431925.1,Halobaculum sp. CBA1158,0.6948462729484627,0.6047998426281201,0.6303727746631355,0.6431592406806408,0.6562407789908616,0.6693223173010794,0.690862594669032,0.698141044555918,0.7004032654667074,0.6920428838398773,0.7003049080358021,0.6998131208812866,0.7007966951903253,0.696370610799651,0.7033539883938262,0.6968623979541692,0.6971574702468796,0.705026064719193,0.6985344742795349,0.6992229762958635,0.7039441329792507,0.7027638438084036,0.6955837513524186,0.7059112815973275,0.6945018196124737,0.7015835546375575,0.7035507032556338,0.6946985344742809,0.7029605586702088
GCF_022693705.1, 89.68 ℃,GCF_022693705.1,Infirmifilum sp. NZ,0.5735943966889525,0.5636675235646951,0.5343616109682935,0.5314481576692357,0.5167095115681214,0.5215081405312757,0.5302485004284472,0.5295629820051393,0.5360754070265629,0.5514995715509845,0.5533847472150798,0.5559554413024842,0.5578406169665794,0.5508140531276756,0.5643530419880026,0.5514995715509832,0.5598971722365028,0.5648671808054828,0.5610968294772914,0.5664095972579254,0.5533847472150799,0.5631533847472147,0.564695801199656,0.5674378748928867,0.578920308483289,0.5590402742073688,0.5717223650385596,0.569837189374463,0.5621251071122514
GCF_023028105.1, 47.24 ℃,GCF_023028105.1,Halosolutus gelatinilyticus,0.6620782613528987,0.5616983635559494,0.5986289252543099,0.5874244434615966,0.6060740085507864,0.6144036561993181,0.6248710010319855,0.6395400265369258,0.6509656494176573,0.6525873507297596,0.6488279522335194,0.6466902550493817,0.6523662096417465,0.6528084918177732,0.6559781807459762,0.656862745098032,0.6594427244581972,0.6500073713695946,0.6550936163939199,0.6578947368420991,0.6600324340262332,0.6592215833701834,0.6646026831785281,0.6661506707946279,0.6553884711779367,0.6663718118826407,0.6596638655462123,0.6699837829868713,0.6583370190181287
GCF_023028345.1, 40.48 ℃,GCF_023028345.1,Halorientalis marina,0.6653276353276353,0.5856665273715002,0.6059339740910946,0.6048892603426652,0.6092074105028527,0.6262014208106922,0.6427775456191606,0.6553141106003533,0.6642290012536461,0.6616520406741788,0.656985652597847,0.6537818637693211,0.6684078562473788,0.6588661373450257,0.6634628778381325,0.6695222175790415,0.6582393090959663,0.6636718205878154,0.6654826577517683,0.665204067418852,0.6741189580721431,0.6626967544226123,0.6693132748293533,0.6756512049031791,0.6635318704284132,0.6725879484500081,0.6656217345872427,0.6725879484500098,0.6716823406478495
GCF_023028225.1, 44.69 ℃,GCF_023028225.1,Halorientalis litorea,0.6650256753739674,0.5723270440251613,0.6054706998103301,0.6092642507736928,0.611560347409411,0.6233403214535373,0.644604172906067,0.6603773584905719,0.6609763402216311,0.6637715882998969,0.6589797344514412,0.6673654786862385,0.6583807527203827,0.659778376759515,0.6671658181092212,0.6646700608964827,0.6604771887790806,0.65878007387442,0.6635719277228759,0.6656683637815778,0.6629729459918199,0.664769322947878,0.6626722588376338,0.6656680647094118,0.6681645696025597,0.6705612142999852,0.6626722588376324,0.6625723986419081,0.6624712815902581
GCF_023016325.1, 63.15 ℃,GCF_023016325.1,Methanonatronarchaeum sp. AMET6-2,0.4366959064327485,0.358170844939645,0.3502785515320319,0.3447075208913625,0.3481894150417813,0.3730269266480951,0.3816155988857928,0.4059888579387176,0.4050603528319403,0.4252553389043643,0.4236304549675018,0.4350046425255345,0.4257195914577528,0.4347725162488397,0.4317548746518114,0.4373259052924799,0.4391829155060354,0.4387186629526465,0.4378629500580719,0.4343786295005803,0.4394889663182349,0.4369337979094084,0.4315911730545881,0.440882694541231,0.4373983739837406,0.4267131242740999,0.4443670150987225,0.4274099883855974,0.4427409988385603
GCF_023115355.1, 51.33 ℃,GCF_023115355.1,Halocatena salina,0.5904603221274789,0.5213143104193685,0.5390402075226994,0.5199308257674009,0.5465629053177703,0.5466493731085194,0.5632511889321272,0.5749243406830989,0.5780371811500231,0.5791612624297475,0.5840899265023813,0.5841763942931278,0.5826199740596659,0.5802853437094695,0.5916990920881985,0.5873757025508026,0.581582360570688,0.5840899265023803,0.5872892347600527,0.5872027669693071,0.5871821484172326,0.5885457219482685,0.5858638290509597,0.5940825330911021,0.5863829050956001,0.591141102171471,0.5904490007786162,0.5880266459036273,0.596331862617876
GCF_026013925.1, 42.50 ℃,GCF_026013925.1,Halocatena marina,0.5585145351102798,0.4908050674295065,0.5076283885029291,0.4991826726604008,0.5243835989647162,0.5211824002179538,0.5381419425146416,0.5544203786950002,0.5526495027925351,0.5514235117831346,0.5570085819370655,0.5570085819370652,0.558507015392998,0.556055033374199,0.5603706732079599,0.5612564731534475,0.5629599345870802,0.5541700735895346,0.5584627964022882,0.5607795039520316,0.554715181248297,0.5588957055214715,0.5655760054533063,0.5589638718473089,0.561486025903203,0.5625085207907284,0.5588957055214726,0.5573278800272647,0.5529652351738228
GCF_023238445.1, 46.18 ℃,GCF_023238445.1,Halorussus gelatinilyticus,0.6732717177872571,0.572125813449029,0.5982465654374585,0.5897505422993536,0.6095444685466417,0.6221981200289257,0.6410882140274752,0.654826464208245,0.6672089660159081,0.6625994215473618,0.6637744034707176,0.6580802603036885,0.6634128705712219,0.6566341287057126,0.6723608098336957,0.6757049891540136,0.6744396240057848,0.6684743311641376,0.6670281995661606,0.6773318872017347,0.686822125813449,0.6768799710773701,0.6747107736804049,0.6785068691250893,0.6734472470843507,0.6809510894132529,0.6690172678781287,0.6733568393454461,0.6723623542175207
GCF_023238205.1, 44.57 ℃,GCF_023238205.1,Halorussus limi,0.6658836962727347,0.562839157803344,0.5919976846827264,0.5849793792055563,0.6000289414658815,0.6113161131611276,0.630562187974814,0.6477100065118238,0.6614572028073156,0.6582012878952255,0.6563924462773978,0.6603718978366161,0.6603718978366172,0.6544388973301419,0.6637725200781355,0.6618913247955936,0.6642066420664104,0.6585630562187893,0.6579118732363707,0.6672454959843654,0.6787497286737473,0.6676796179726454,0.6666666666666609,0.6738296794732558,0.6687649229433386,0.6726720208378456,0.6655813616959609,0.666521959337231,0.6612401418131756
GCF_023702125.1, 43.76 ℃,GCF_023702125.1,Halorubrum hochsteinianum,0.6994162714337833,0.5928242264647848,0.6279350449857444,0.6357252578450816,0.6453807329383439,0.6725916172920863,0.6802721088435475,0.6957428132543425,0.7006802721088535,0.6948650427913184,0.6948650427913184,0.697278911564636,0.7101163045863587,0.6942067149440505,0.7086899275839458,0.7034233048058016,0.7046302391924604,0.709567698046968,0.7038621900373132,0.7068246653500203,0.7052885670397266,0.7067149440421402,0.7093482554312119,0.7021066491112637,0.7045205178845804,0.7077024358130416,0.7046302391924587,0.7085802062760674,0.6971691902567565
GCF_023703775.1, 41.95 ℃,GCF_023703775.1,Haloplanus sp. GDY1,0.6907670703879235,0.6078431372549103,0.6440566657285002,0.627450980392165,0.6342996528755114,0.6529693216999778,0.6694811896050301,0.6829908997091667,0.6837414391593964,0.6828032648466119,0.6861806923726445,0.6869312318228741,0.688901397879727,0.6852425180598569,0.6878694061356623,0.6962191575194686,0.6803640116333628,0.6825218125527773,0.6889952153110059,0.6874941364105482,0.6958438877943548,0.6917159208180882,0.6874003189792668,0.6957500703630746,0.6931231822872705,0.6902148419176319,0.6904962942114652,0.6962191575194696,0.6915282859555343
GCF_037201915.1, 44.09 ℃,GCF_037201915.1,Haloplanus sp. CK5-1,0.6629369329168526,0.5928114229443696,0.6054160512063094,0.6092565238798691,0.622550467749883,0.632003938946337,0.6362383062530832,0.6514032496307283,0.6582964057114763,0.6515017232890244,0.6579025110782918,0.6503200393894664,0.6632200886262976,0.6628261939931107,0.6649926144756314,0.6635155096011853,0.6558345642540677,0.6600689315608103,0.6566223535204366,0.6572131954702154,0.6631216149679995,0.6693254554406732,0.6665681930083744,0.6728705071393432,0.6663712456917802,0.6595765632693273,0.662332545311271,0.6656816390858965,0.665189125295512
GCF_023703795.1, 42.70 ℃,GCF_023703795.1,Haloplanus sp. HW8-1,0.6640974212034384,0.5963799374101351,0.6066988074092923,0.6001014970819615,0.6176943246215012,0.6290281654402439,0.6435760805210191,0.6560940539626157,0.6605768417491322,0.6560940539626146,0.6626913642899404,0.6606614226507641,0.6585469001099544,0.6606614226507632,0.663790916011163,0.66438298232259,0.6547407595364944,0.6610843271589255,0.6581239956017926,0.6632834306013677,0.6668358284699298,0.6631142687981048,0.6662437621585016,0.67427894781358,0.6640446587160603,0.6660746003552381,0.662099297978514,0.6626913642899435,0.6689503510107401
GCF_023913515.1, 46.99 ℃,GCF_023913515.1,Natronococcus sp. CG52,0.6492548761779531,0.5423864713171526,0.5761352868284854,0.574896129455502,0.5852467381004456,0.601501567169616,0.611633500984036,0.6286172461549644,0.6317515853925159,0.6346672497995438,0.6340841169181384,0.6370726729353433,0.6385305051388545,0.6396238792914876,0.6376558058167437,0.6476419564108122,0.6394780960711361,0.6423208688679864,0.6402070121728928,0.6421750856476358,0.6443618339529068,0.6500473795466075,0.6394780960711385,0.6464027990378245,0.6426124353086893,0.645815106445023,0.6421697287838967,0.6445027704870171,0.6477836103820295
GCF_024138145.1, 45.55 ℃,GCF_024138145.1,Natronosalvus halobius,0.6461780455153949,0.5575380733531622,0.5883572136613553,0.5742993601874435,0.5907903036856862,0.6101649094349871,0.6224204740019857,0.6330539785527651,0.6316121474272365,0.637469586374699,0.6310714607551644,0.6352167252410607,0.6409840497431772,0.6367486708119349,0.6486437775975529,0.6404433630711037,0.645850229791838,0.6403532486257577,0.6455798864558006,0.6442281697756173,0.6468414886906417,0.6499053798323898,0.6455798864558027,0.6483734342615138,0.6432369108768154,0.6488240064882427,0.6462106875732198,0.6533297287555212,0.6413445075245582
GCF_017357105.1, 45.85 ℃,GCF_017357105.1,Natronosalvus caseinilyticus,0.6461935008745282,0.5625667570454408,0.5855722619341092,0.5735765343850174,0.5882014624928122,0.6098102045846684,0.6187659189877586,0.6343767973050684,0.6379097855558273,0.6387314107304212,0.6334730096130129,0.6338838222003111,0.6413606112891286,0.6316654342289034,0.6451400870922664,0.6409497987018301,0.643578999260535,0.640292498562154,0.6441541368827522,0.6434146742256164,0.6465368498890776,0.6481801002382689,0.6424287240161024,0.6482622627557323,0.6434146742256164,0.6471119875112948,0.6480979377208074,0.6531920138032984,0.6411962862542088
GCF_024218795.1, 43.54 ℃,GCF_024218795.1,Halorussus aquaticus,0.6617067257010331,0.5629830791727588,0.5902095954320687,0.5725924378525166,0.5929252837546125,0.6111691386393675,0.6315019845414608,0.6411113432212182,0.6535060232574246,0.646055288628918,0.6489798760531937,0.6537149223591588,0.6572662070886366,0.6442448297472251,0.6543416196643631,0.6617227212589561,0.6570573079868977,0.6561520785460523,0.652600793816579,0.6583107025973035,0.6630457489032721,0.6640902444119423,0.6580321704616598,0.665622171157988,0.6627672167676254,0.6622101524963377,0.6621405194624236,0.6672933639718573,0.6555207244862343
GCF_024138165.1, 42.81 ℃,GCF_024138165.1,Halorussus vallis,0.6745149514951495,0.5790207006369398,0.6042330148619875,0.5906316348195276,0.6066215498938375,0.6264596602972315,0.639397558386401,0.6627521231422385,0.6712446921443604,0.6639463906581621,0.6656050955413874,0.6679936305732364,0.673102441613575,0.6676618895965919,0.6663349256900086,0.6705148619957412,0.6776804670912834,0.6681926751592232,0.6697850318471212,0.6754246284500931,0.6811305732483952,0.6753582802547665,0.6768842887473345,0.6730360934182469,0.6800690021231275,0.6790737791931918,0.6726380042462724,0.6764881544893375,0.6774857294570427
GCF_024138125.1, 46.03 ℃,GCF_024138125.1,Halorussus salilacus,0.6807669554929185,0.5788350955295907,0.6151919866444161,0.5959005750324682,0.616490447041372,0.6290113151548928,0.6531255796698229,0.6625857911333735,0.6782600630680775,0.6638842515303297,0.6678723798924167,0.6711185308848078,0.6737154516787248,0.6696345761454292,0.6751066592468971,0.6790947876089806,0.6794657762938241,0.66833611574847,0.6751066592468923,0.6833611574846968,0.6817886631412945,0.6801187494201699,0.6892105019018464,0.6868911772891747,0.6867984043046667,0.6828136599851509,0.6807720861173004,0.6781769237909608,0.6742782883133782
GCF_024204665.1, 45.69 ℃,GCF_024204665.1,Natronosalvus rutilus,0.644697714609219,0.560194020356239,0.5846055979643813,0.5716444020356266,0.5844465648854987,0.6081424936386778,0.6174459287531803,0.6269083969465642,0.6406647582697179,0.6346215012722606,0.6309637404580151,0.6356552162849843,0.6444815521628485,0.6385973282442717,0.6407442748091613,0.6386768447837111,0.639551526717555,0.6418575063613203,0.642732188295163,0.6402671755725168,0.6422550890585221,0.6531488549618282,0.6455152671755706,0.6473441475826962,0.6437659033078853,0.6470260814249345,0.6355756997455443,0.659828244274807,0.637867939538583
GCF_023973145.1, 47.97 ℃,GCF_023973145.1,Natronosalvus vescus,0.6326835607537362,0.5467819940476236,0.575241815476197,0.5709635416666718,0.5869605654761962,0.5976562500000047,0.6045386904761961,0.6148623511904807,0.6227678571428602,0.6231398809523838,0.6250000000000037,0.6183035714285755,0.633835565476195,0.625279017857146,0.6327194940476215,0.630115327380956,0.6352306547619095,0.6268601190476228,0.6315104166666713,0.6346726190476203,0.6349516369047644,0.6317894345238138,0.6303013392857156,0.6367187500000028,0.6282552083333356,0.6267671130952411,0.6368117559523843,0.6403386361522038,0.6256395943808752
GCF_024227435.1, 47.81 ℃,GCF_024227435.1,Natrinema caseinilyticum,0.6412631404685043,0.54800902671617,0.5804032903836358,0.5707942054305893,0.5838975030938336,0.5970008007570796,0.6069738662007688,0.6321613161534496,0.6287398995413813,0.6301958215039624,0.6282303268544778,0.6249545024386639,0.6302686176020944,0.6294678605226711,0.641552012812108,0.6336172381160302,0.6387857610832006,0.6414792167139778,0.6394409259663634,0.634199606901065,0.6452646138166936,0.6363834898449406,0.638421780592556,0.6403872752420422,0.6364562859430669,0.6466477396811464,0.6464293513867614,0.6362378976486798,0.635211882918301
GCF_024266705.1, 47.42 ℃,GCF_024266705.1,Natrinema gelatinilyticum,0.6226346487053713,0.5349350485559367,0.5628074158153604,0.5501324252743108,0.5706898726194947,0.5845629965947734,0.5937066464875717,0.6003279102030461,0.6051204439399611,0.6078950687350176,0.6064446966830577,0.6044267877411985,0.6114264093832714,0.6106066338756413,0.6177323748265786,0.6186782696430757,0.614011855215027,0.6150208096859568,0.6129398410896637,0.6225879682179257,0.6259931895573151,0.6157678965625925,0.6212551245663755,0.6178492589088568,0.6152633238725902,0.6244637900580319,0.6185970224577279,0.6203633610900762,0.6096391622508152
GCF_024218815.1, 46.50 ℃,GCF_024218815.1,Haloarcula marina,0.6603228654306974,0.5695150898609748,0.5936758223126547,0.5876568328246908,0.6047812817904422,0.6175822312648384,0.6312309257375411,0.6487792472024418,0.6481010512037976,0.6477619532044772,0.6538657171922692,0.6520854526958283,0.655222109189555,0.6468294337063413,0.6628518141742938,0.656239403187521,0.644201424211598,0.6575957951848084,0.6547982366904016,0.6606476771787045,0.6626812515899271,0.6642075807682505,0.6560671584838466,0.6675146273212894,0.6592894089714235,0.6620028830662246,0.6645467650301028,0.6606446140797277,0.6670907548770142
GCF_024227715.1, 40.91 ℃,GCF_024227715.1,Halomarina litorea,0.6871651717615473,0.6004180736452822,0.6272712654767654,0.623653320469527,0.6378839041646543,0.6537224634185533,0.6686766361151256,0.6779224955780611,0.6845955941469603,0.6900627110467838,0.6818620356970526,0.6866055635954285,0.692233478051128,0.6849171892587157,0.690223508602663,0.6896607171570922,0.6913490914938032,0.690303907380604,0.6904647049364796,0.6905451037144179,0.6918314841614336,0.6882939379321387,0.6900627110467867,0.6880527415983205,0.6942434474995905,0.6908666988261709,0.688052741598319,0.6919922817173125,0.6875703489306898
GCF_024296665.1, 43.66 ℃,GCF_024296665.1,Salinilacihabitans rarus,0.697296574770259,0.6098081023454192,0.6386815920398053,0.6313077469793898,0.645522388059704,0.6523631840796014,0.6685323383084558,0.6935856432125075,0.6905650319829418,0.6924307036247307,0.6815920398009944,0.6956289978677989,0.6912757640369547,0.6981165600568556,0.6967839374555761,0.6993603411513822,0.6976723525230952,0.698027718550106,0.6966950959488243,0.6976723525230974,0.6994491826581346,0.7006041222459116,0.6990938166311276,0.6979388770433512,0.693319118692248,0.7030916844349666,0.6925195451314837,0.7043354655294909,0.6958955223880565
