"Species_Accession","Species","GC3_core","The_mean_GC3_of_the_first_10_codons","Difference_between_core_and_first_10_codons_GC3","Linear_Regression_slope","Difference_First_and_second_codons_GC3","Maximum_GC3_difference_to_core","Where_max_difference","Max_Deviation_From_Core_GC3"
"GCF_021249405.1","Halobacterium_zhouii","0.875135344160866","0.768626086956522","0.106509257204345","0.00468883231569499","-0.0970434782608696","0.240352735465214","2","-0.240352735465214"
"GCF_021431925.1","Halobaculum_sp._CBA1158","0.902621101526211","0.808734139864267","0.0938869616619442","0.00437473901844313","-0.0581292416642077","0.216282948678763","2","-0.216282948678763"
"GCF_022693705.1","Infirmifilum_sp._NZ","0.712741165234002","0.627969151670951","0.0847720135630508","0.00336442866749956","-0.0210796915167095","0.117882553408809","5","-0.117882553408809"
"GCF_023028105.1","Halosolutus_gelatinilyticus","0.853743538435885","0.72047766475011","0.133265873685774","0.00597568928819793","-0.0762936753648829","0.256662600797671","2","-0.256662600797671"
"GCF_023028345.1","Halorientalis_marina","0.854452214452214","0.739970748015044","0.11448146643717","0.00526870375555277","-0.101546176347681","0.243503614368637","2","-0.243503614368637"
"GCF_023028225.1","Halorientalis_litorea","0.847019423978567","0.738933812518718","0.108085611459849","0.00480586649961751","-0.12638514525307","0.258220382349336","2","-0.258220382349336"
"GCF_023016325.1","Methanonatronarchaeum_sp._AMET6-2","0.427115583075335","0.351949860724234","0.0751657223511014","0.00369238125005535","0.0215877437325905","0.125583549649152","5","-0.125583549649152"
"GCF_023115355.1","Halocatena_salina","0.682505145545428","0.597613488975357","0.0848916565700712","0.00368910191960241","-0.0614785992217899","0.169405275247114","2","-0.169405275247114"
"GCF_026013925.1","Halocatena_marina","0.610295378380485","0.545259501430323","0.0650358769501619","0.00274840028371379","-0.0725378013894565","0.161582668940354","2","-0.161582668940354"
"GCF_023238445.1","Halorussus_gelatinilyticus","0.87616290879545","0.743600867678959","0.132562041116491","0.00584422074562072","-0.0734815618221258","0.258755099684821","2","-0.258755099684821"
"GCF_023238205.1","Halorussus_limi","0.858641220128864","0.727002387670936","0.131638832457928","0.00582264955725668","-0.0948556544388973","0.266932950104987","2","-0.266932950104987"
"GCF_023702125.1","Halorubrum_hochsteinianum","0.917682111151648","0.809150757077024","0.108531354074623","0.00503342806414348","-0.0589203423304805","0.235654461382062","2","-0.235654461382062"
"GCF_023703775.1","Haloplanus_sp._GDY1","0.894934175882043","0.790937236138475","0.103996939743569","0.00468414477694208","-0.0934421615536167","0.212130911035435","2","-0.212130911035435"
"GCF_037201915.1","Haloplanus_sp._CK5-1","0.838565372601517","0.746322008862629","0.092243363738888","0.00424608371355296","-0.0516986706056131","0.189820911744796","2","-0.189820911744796"
"GCF_023703795.1","Haloplanus_sp._HW8-1","0.836876790830946","0.747246891651865","0.0896298991790806","0.00407986271111037","-0.0532859680284192","0.18145938408139","2","-0.18145938408139"
"GCF_023913515.1","Natronococcus_sp._CG52","0.828509204470743","0.691909031270501","0.136600173200242","0.0057511810066002","-0.0828777607697354","0.264328141711067","2","-0.264328141711067"
"GCF_024138145.1","Natronosalvus_halobius","0.817801204819277","0.702054609353879","0.115746595465398","0.00507841331005065","-0.0524466071911328","0.214124535449177","2","-0.214124535449177"
"GCF_017357105.1","Natronosalvus_caseinilyticus","0.816864586210071","0.700936652699039","0.115927933511032","0.00509164052250014","-0.054227261523293","0.217653346377682","2","-0.217653346377682"
"GCF_024218795.1","Halorussus_aquaticus","0.8492963314358","0.717234175893044","0.132062155542757","0.00581050303060233","-0.0902444119490285","0.264169947479251","2","-0.264169947479251"
"GCF_024138165.1","Halorussus_vallis","0.880430543054305","0.750696656050955","0.12973388700335","0.00571731897755261","-0.0525477707006369","0.243089778723095","2","-0.243089778723095"
"GCF_024138125.1","Halorussus_salilacus","0.888516546612381","0.766750139120757","0.121766407491624","0.00548637828756063","-0.07039510294936","0.244387442550055","2","-0.244387442550055"
"GCF_024204665.1","Natronosalvus_rutilus","0.81530347725038","0.697280534351145","0.118022942899235","0.00509260866223921","-0.0529580152671756","0.20986454595267","2","-0.20986454595267"
"GCF_023973145.1","Natronosalvus_vescus","0.784066892377142","0.672237723214286","0.111829169162856","0.0048476640896025","-0.068359375","0.225752160234285","2","-0.225752160234285"
"GCF_024227435.1","Natrinema_caseinilyticum","0.801564440029799","0.683926621533086","0.117637818496713","0.00510922499457836","-0.0639877702555143","0.230915826795468","2","-0.230915826795468"
"GCF_024266705.1","Natrinema_gelatinilyticum","0.762676623471704","0.651021566401816","0.111655057069888","0.00468000697017725","-0.0832387438516837","0.228435231114534","2","-0.228435231114534"
"GCF_024218815.1","Haloarcula_marina","0.846566401816118","0.722380467955239","0.124185933860879","0.00551362872180883","-0.106052899287894","0.264419911480411","2","-0.264419911480411"
"GCF_024227715.1","Halomarina_litorea","0.895121727988285","0.795537867824409","0.0995838601638758","0.00466060771725516","-0.0882778581765556","0.228213864987802","2","-0.228213864987802"
"GCF_024296665.1","Salinilacihabitans_rarus","0.914586466165414","0.801918976545842","0.112667489619571","0.00496804303973668","-0.0692963752665244","0.215759174054539","2","-0.215759174054539"
"GCF_024300625.1","Halovivax_gelatinilyticus","0.801796916533759","0.699170243204578","0.102626673329181","0.00470481026744707","-0.0220314735336195","0.18949362611888","2","-0.18949362611888"
"GCF_024296685.1","Natrinema_marinum","0.859346169273967","0.734294181034483","0.125051988239484","0.00587729076312605","-0.080010775862069","0.259669445136036","2","-0.259669445136036"
"GCF_024228315.1","Halomarina_pelagica","0.8884375","0.769953151618399","0.118484348381601","0.00535317878079421","-0.06324531516184","0.230856580068143","2","-0.230856580068143"
"GCF_024298905.1","Natronomonas_marina","0.879177022921845","0.782461240310077","0.0967157826117674","0.00444466767680911","-0.0763081395348837","0.207907643076884","2","-0.207907643076884"
"GCF_024298845.1","Natronosalvus_amylolyticus","0.722323983972524","0.626106080206986","0.0962179037655385","0.00446357047556425","-0.0483829236739974","0.199426183196328","2","-0.199426183196328"
"GCF_024298865.1","Halorarius_halobius","0.875876974231089","0.793691899070385","0.0821850751607038","0.00380450358183819","-0.0810092961487383","0.194159400083236","2","-0.194159400083236"
"GCF_024298885.1","Haloglomus_halophilum","0.897323349685859","0.801445895522388","0.0958774541634713","0.00424704716771085","-0.0678638059701493","0.208190886999292","2","-0.208190886999292"
"GCF_024298825.1","Haloglomus_salinum","0.904712706180895","0.804630083292504","0.100082622888392","0.00426642036923195","-0.0835374816266535","0.218039506768842","2","-0.218039506768842"
"GCF_024362405.1","Halorarius_litoreus","0.880438144329897","0.776619783260318","0.103818361069579","0.00489305911161625","-0.0943048189993083","0.236214026275943","2","-0.236214026275943"
"GCF_024362485.1","Natronobeatus_ordinarius","0.845197587541633","0.725301204819277","0.119896382722356","0.00534711573241164","-0.0739759036144578","0.225920479107898","2","-0.225920479107898"
"GCF_024362525.1","Natrononativus_amylolyticus","0.865597502128867","0.732130237253912","0.133467264874955","0.00593793280600236","-0.0572942958101968","0.245708557151583","2","-0.245708557151583"
"GCF_024707485.1","Thermococcus_thermotolerans","0.698611783696529","0.624103237095363","0.0745085466011663","0.00236465517789236","-0.010498687664042","0.109372938552172","4","-0.109372938552172"
"GCF_029232205.1","Candidatus_Nanohalovita_haloferacivicina","0.460894941634241","0.419931565440547","0.0409633761936937","0.00135009847586816","-0.0761334473909324","0.121288440351093","2","-0.121288440351093"
"GCF_029207735.1","Candidatus_Nanohalococcus_occultus","0.513794365166484","0.445757864632984","0.0680365005334999","0.00293480727450256","-0.0571973307912297","0.146778159256093","2","-0.146778159256093"
"GCF_029207715.1","Halorhabdus_sp._SVX81","0.802310870126517","0.697907949790795","0.104402920335722","0.00478295600051511","-0.0721757322175732","0.237805988676029","2","-0.237805988676029"
"GCF_029229925.1","Halorhabdus_sp._BNX81","0.804735523018071","0.700249376558604","0.104486146459468","0.00475493826605865","-0.0708941930887068","0.235800717175535","2","-0.235800717175535"
"GCF_018228765.1","Halorubrum_ruber","0.918547879703033","0.818036684782609","0.100511194920424","0.00501744709283309","-0.0662364130434783","0.226292444920424","2","-0.226292444920424"
"GCF_026248685.1","Haladaptatus_caseinilyticus","0.667905056759546","0.590247933884298","0.0776571228752484","0.00325176552599711","-0.0599173553719008","0.16150009808186","2","-0.16150009808186"
"GCF_026692625.1","Methanothermobacter_sp._DP","0.566104868913858","0.442444821731749","0.123660047182109","0.00481579428192033","-0.019807583474816","0.159200511245493","5","-0.159200511245493"
"GCF_028747785.1","Halosimplex_aquaticum","0.880876258140912","0.763308060654429","0.117568197486482","0.00547408635837847","-0.107342378292099","0.266151597326865","2","-0.266151597326865"
"GCF_032594435.1","Methanimicrococcus_stummii","0.50993006993007","0.349782473586078","0.160147596343992","0.00709515280587483","-0.111870727159727","0.290539143889051","2","-0.290539143889051"
"GCF_032594095.1","Methanimicrococcus_hongohii","0.473132801309597","0.351923076923077","0.12120972438652","0.00573002777553017","-0.0673076923076923","0.216047781066682","2","-0.216047781066682"
"GCF_032594115.1","Methanolapillus_millepedarum","0.501429790866411","0.361979166666667","0.139450624199744","0.00634110720575631","-0.0387731481481481","0.21381405012567","2","-0.21381405012567"
"GCF_032594355.1","Methanolapillus_ohkumae","0.483824906367041","0.345890410958904","0.137934495408137","0.00592952511663667","-0.0560398505603985","0.219192278720715","2","-0.219192278720715"
"GCF_029490015.1","Halobaculum_limi","0.84293893129771","0.755773106824071","0.0871658244736385","0.00407540459442331","-0.0621940685286496","0.208041148401079","2","-0.208041148401079"
"GCF_029338555.1","Halobaculum_marinum","0.914388941250393","0.819159806982685","0.0952291342677076","0.00447565419646991","-0.0564859494748793","0.214417326149626","2","-0.214417326149626"
"GCF_030127125.1","Halobaculum_litoreum","0.941631205673759","0.861248823344838","0.0803823823289204","0.00418267768010225","-0.0564794477565108","0.189827001092648","2","-0.189827001092648"
"GCF_030127165.1","Halobaculum_lipolyticum","0.94148969889065","0.845853658536585","0.0956360403540645","0.00458110867954496","-0.0694404591104734","0.224129584113031","2","-0.224129584113031"
"GCF_030127145.1","Halobaculum_halobium","0.877471411777279","0.783523375142531","0.0939480366347477","0.00466436864226681","-0.05672748004561","0.209569473350825","2","-0.209569473350825"
"GCF_029814175.1","Halospeciosus_flavus","0.860407171072622","0.754040948275862","0.10636622279676","0.00466311553350589","-0.0471443965517242","0.207659326245036","2","-0.207659326245036"
"GCF_029338195.1","Haloarcula_litorea","0.906873530794546","0.795969773299748","0.110903757494798","0.00518914332819543","-0.107304785894207","0.252465470341146","2","-0.252465470341146"
"GCF_029489995.1","Haladaptatus_sp._DYSN1","0.791366510860599","0.666099605522682","0.125266905337917","0.00544448533755129","-0.105522682445759","0.278792546363558","2","-0.278792546363558"
"GCF_029278565.1","Haloarcula_halophila","0.827767235926629","0.716877124817873","0.110890111108756","0.00484110770784073","-0.0973773676542011","0.245931393284569","2","-0.245931393284569"
"GCF_029338215.1","Haladaptatus_sp._YSMS36","0.790850047755492","0.666325224071703","0.124524823683789","0.00537770940220205","-0.103457106274008","0.271003696923226","2","-0.271003696923226"
"GCF_029338575.1","Halomarina_halobia","0.905193110647182","0.782780082987552","0.12241302765963","0.00554350018062301","-0.0569386814200092","0.237604360070879","2","-0.237604360070879"
"GCF_029338235.1","Haloarcula_rara","0.858245958934032","0.73720529039678","0.121040668537253","0.00552161789557873","-0.106382978723404","0.272852054391192","2","-0.272852054391192"
"GCF_029338255.1","Haloarcula_halobia","0.874114583333333","0.757662409772349","0.116452173560985","0.00518988991961811","-0.0838423098278734","0.247518247964094","2","-0.247518247964094"
"GCF_030127105.1","Haloarcula_pelagica","0.847825735531846","0.738521569477563","0.109304166054283","0.00498758432007235","-0.0908302623021895","0.245181035770303","2","-0.245181035770303"
"GCF_029338275.1","Haloarcula_ordinaria","0.854421139214477","0.733855454795273","0.120565684419203","0.0054135490988235","-0.10332508931025","0.254256258752811","2","-0.254256258752811"
"GCF_029338295.1","Haladaptatus_sp._QDMS2","0.787545479988805","0.665804669846849","0.121740810141956","0.00532448472587102","-0.102686417273412","0.268338851819084","2","-0.268338851819084"
"GCF_029338315.1","Haloarcula_sp._SYNS111","0.857905604719764","0.760792492179354","0.0971131125404106","0.00504466381060351","-0.0954118873826904","0.230689754876177","2","-0.230689754876177"
"GCF_029338335.1","Halomontanus_rarus","0.812454812086488","0.681628202798474","0.130826609288014","0.00536432515194367","-0.0746865346174814","0.249307437926939","2","-0.249307437926939"
"GCF_029338355.1","Halosegnis_marinus","0.940931554237707","0.858061325420376","0.082870228817331","0.00432650556649799","-0.0827563468513023","0.215577119684459","2","-0.215577119684459"
"GCF_029338375.1","Halorussus_lipolyticus","0.843519305201548","0.71150287571893","0.132016429482618","0.00597689715791187","-0.0975243810952737","0.274377019630155","2","-0.274377019630155"
"GCF_029338395.1","Halorussus_caseinilyticus","0.846015264465744","0.72037296037296","0.125642304092783","0.00551398908950963","-0.109090909090909","0.264663283113762","2","-0.264663283113762"
"GCF_029338515.1","Haloglomus_litoreum","0.916362325804902","0.817131732641142","0.0992305931637595","0.00452650033733079","-0.0776552022496214","0.221791700669708","2","-0.221791700669708"
"GCF_029854155.1","Methanonatronarchaeum_sp._AMET-Sl","0.327922077922078","0.286211340206186","0.0417107377158923","0.00262622864160369","0.0457474226804123","0.0856540366849645","3","-0.0856540366849645"
"GCF_030273315.1","Natrialbaceae_archaeon_AArc-T1-2","0.810567470956211","0.709115044247788","0.101452426708423","0.00435016524573605","-0.0648967551622419","0.20142292818335","2","-0.20142292818335"
"GCF_030505615.1","Salinibaculum_sp._KK48","0.750637408568443","0.653241650294695","0.0973957582737476","0.00418498281718908","-0.126859388156048","0.244603167760135","2","-0.244603167760135"
"GCF_033097485.1","Pyrofollis_japonicus","0.522963358235503","0.492465753424658","0.0304976048108458","0.000813174076539572","-0.00244618395303331","0.0567206967873624","7","-0.0567206967873624"
"GCF_030734285.1","Natronococcus_sp._AD-5","0.830430818326875","0.699507486209614","0.130923332117261","0.00569371958270164","-0.0817572892040977","0.249658556703549","2","-0.249658556703549"
"GCF_031312535.1","Methanolobus_mangrovi","0.404614264919942","0.327498001598721","0.0771162633212207","0.00361835230763482","-0.0335731414868106","0.140425615839206","2","-0.140425615839206"
"GCF_031312595.1","Methanolobus_sediminis","0.390392477514309","0.32714126807564","0.0632512094386695","0.00318856514402822","-0.0241008527994067","0.116755102653352","2","-0.116755102653352"
"GCF_038024865.1","Oxyplasma_meridianum","0.403237574099407","0.343883610451306","0.0593539636481007","0.00273853277060472","-0.0564133016627079","0.127703132294182","2","-0.127703132294182"
"GCF_032116555.1","Halobaculum_sp._XH14","0.899355877616747","0.79940119760479","0.0999546800119567","0.00451711516234644","-0.0617855198693522","0.220531707774613","2","-0.220531707774613"
"GCF_040025155.1","Halobaculum_sp._QDC11","0.893249905195298","0.798809928595716","0.0944399765995819","0.00462580575917505","-0.0448826929615778","0.212189041543479","2","-0.212189041543479"
"GCF_032113415.1","Halobellus_sp._DFY28","0.80927512204108","0.704014869888476","0.105260252152604","0.00486001036436482","-0.0478314745972739","0.212992594160039","2","-0.212992594160039"
"GCF_035621495.1","Thermococcus_sp._SY098","0.416898378020523","0.405790645879733","0.0111077321407902","-9.33834242513575e-05","-0.0182628062360802","0.0364974871519261","7","-0.0364974871519261"
"GCF_035666295.1","Haloarcula_sp._GH36","0.82798760410614","0.716034303534304","0.111953300571836","0.00481639407982014","-0.105769230769231","0.255222531341067","2","-0.255222531341067"
"GCF_036584055.1","Halalkalicoccus_sp._FCH27","0.823436535238599","0.725","0.0984365352385993","0.0045123674418313","-0.0362053162236481","0.183427369335758","2","-0.183427369335758"
"GCF_036429475.1","Halalkalicoccus_sp._CGA53","0.854490148006901","0.769725433526012","0.0847647144808894","0.00432283850203403","-0.0363680154142583","0.17891211332482","2","-0.17891211332482"
"GCF_037198285.1","Haladaptatus_sp._DJG-WS-42","0.758728367193378","0.638941655359566","0.119786711833813","0.00487451410170461","-0.0800542740841248","0.246516698265292","2","-0.246516698265292"
"GCF_038022665.1","Methanolobus_sp._WCC4","0.477138157894737","0.376568405139834","0.100569752754903","0.00411032284460467","-0.0162509448223734","0.146072398257549","2","-0.146072398257549"
"GCF_037338445.1","Salinibaculum_sp._SYNS191","0.862424242424242","0.739314232033819","0.123110010390424","0.00561028088236536","-0.122827618600282","0.280226027299771","2","-0.280226027299771"
"GCF_037335815.1","Salinirubellus_sp._SYNS196","0.883162173727","0.792156862745098","0.0910053109819023","0.00431608285494929","-0.0686274509803921","0.194965326360603","2","-0.194965326360603"
"GCF_037914945.1","Haloterrigena_sp._KLK7","0.867547425474255","0.719698673262874","0.147848752211381","0.00641434191108776","-0.0841016415561052","0.278835934581518","2","-0.278835934581518"
"GCF_038446525.1","Methanolobus_sp._ZRKC5","0.378931788931789","0.313595271210014","0.065336517721775","0.00290518946497077","-0.0605006954102921","0.144926225649452","2","-0.144926225649452"
"GCF_040435975.1","Halobacterium_sp._NMX12-1","0.884550405690786","0.787876132047911","0.0966742736428746","0.00478292653246677","-0.10838445807771","0.247682161460578","2","-0.247682161460578"
"GCF_041228365.1","Methanothermobacter_sp._KEPCO_2","0.564062822897293","0.443250843644544","0.120811979252748","0.00489236708705732","0.00112485939257595","0.146739988251624","4","-0.146739988251624"
"GCF_041530035.1","Halomicrobium_sp._HM_KBTZ05","0.869677419354839","0.741714806932198","0.127962612422641","0.00563083124305299","-0.0863484341745211","0.263718161221668","2","-0.263718161221668"
