"Species_Accession","Species","GC_core","The_mean_GC_of_the_first_10_codons","Difference_between_core_and_first_10_codons_GC","Linear_Regression_slope","Difference_First_and_second_codons_GC","Maximum_difference_to_core","Where_max_difference","Max_Deviation_From_Core_GC"
"GCF_020736485.1","Halobacterium_salinarum_NRC-34001","0.681974609170077","0.639435832984223","0.0425387761858531","0.0021907838025866","-0.0328166457198759","0.096022926444201","2","-0.096022926444201"
"GCF_021249345.1","Halobacterium_wangiae","0.684432358939497","0.649292188613919","0.035140170325578","0.00202980241152916","-0.0328954068642466","0.0944537460461213","2","-0.0944537460461213"
"GCF_021249405.1","Halobacterium_zhouii","0.673399501589757","0.640915942028993","0.0324835595607642","0.00194799684825954","-0.0285217391304363","0.0844139943433756","2","-0.0844139943433756"
"GCF_021431925.1","Halobaculum_sp._CBA1158","0.694846272948463","0.668564965083117","0.0262813078653452","0.00187756238302779","-0.0255729320350153","0.0900464303203425","2","-0.0900464303203425"
"GCF_022693705.1","Infirmifilum_sp._NZ","0.573594396688953","0.536846615252784","0.036747781436169","0.00149141846303061","0.0293059125964016","0.0568848851208311","5","-0.0568848851208311"
"GCF_023028105.1","Halosolutus_gelatinilyticus","0.662078261352899","0.618502137697181","0.0435761236557179","0.00246852104577526","-0.0369305616983605","0.100379897796949","2","-0.100379897796949"
"GCF_023028345.1","Halorientalis_marina","0.665327635327635","0.631285694386399","0.0340419409412362","0.0021601491599438","-0.0202674467195945","0.0796611079561351","2","-0.0796611079561351"
"GCF_023028225.1","Halorientalis_litorea","0.665025675373967","0.631067185784174","0.0339584895897933","0.00197301432355927","-0.0331436557851688","0.0926986313488061","2","-0.0926986313488061"
"GCF_023016325.1","Methanonatronarchaeum_sp._AMET6-2","0.436695906432749","0.381592386258123","0.0551035201746252","0.00298232952793725","0.00789229340761305","0.091988385541386","4","-0.091988385541386"
"GCF_023115355.1","Halocatena_salina","0.590460322127479","0.555296152183314","0.0351641699441653","0.00195530096358905","-0.0177258971033309","0.070529496360078","4","-0.070529496360078"
"GCF_026013925.1","Halocatena_marina","0.55851453511028","0.529682604549788","0.0288319305604915","0.00168079564863621","-0.0168233210734226","0.0677094676807733","2","-0.0677094676807733"
"GCF_023238445.1","Halorussus_gelatinilyticus","0.673271717787257","0.628136297903112","0.0451354198841455","0.00269570186156478","-0.0261207519884294","0.101145904338228","2","-0.101145904338228"
"GCF_023238205.1","Halorussus_limi","0.665883696272735","0.620548440778521","0.0453352554942135","0.00268109533919761","-0.0291585268793824","0.103044538469391","2","-0.103044538469391"
"GCF_023702125.1","Halorubrum_hochsteinianum","0.699416271433783","0.664088215931542","0.0353280555022412","0.00234904772551856","-0.0351108185209595","0.106592044968998","2","-0.106592044968998"
"GCF_023703775.1","Haloplanus_sp._GDY1","0.690767070387924","0.657181724364391","0.0335853460235321","0.00198312519477307","-0.0362135284735898","0.0829239331330132","2","-0.0829239331330132"
"GCF_037201915.1","Haloplanus_sp._CK5-1","0.662936932916853","0.631738060068937","0.0311988728479154","0.00186020658326357","-0.0126046282619398","0.070125509972483","2","-0.070125509972483"
"GCF_023703795.1","Haloplanus_sp._HW8-1","0.664097421203438","0.632893512644846","0.0312039085585928","0.00187218506436408","-0.0103188699991572","0.0677174837933033","2","-0.0677174837933033"
"GCF_023913515.1","Natronococcus_sp._CG52","0.649254876177953","0.60209198921204","0.0471628869659131","0.00245500446731404","-0.0337488155113328","0.106868404860801","2","-0.106868404860801"
"GCF_024138145.1","Natronosalvus_halobius","0.646178045515395","0.607677750743449","0.0385002947719464","0.00221170718909864","-0.0308191403081931","0.0886399721622327","2","-0.0886399721622327"
"GCF_017357105.1","Natronosalvus_caseinilyticus","0.646193500874528","0.608298414263414","0.0378950866111146","0.00218222413481494","-0.0230055048886684","0.0836267438290874","2","-0.0836267438290874"
"GCF_024218795.1","Halorussus_aquaticus","0.661706725701033","0.615103405055354","0.0466033206456791","0.00263939777529661","-0.0272265162593099","0.0987236465282743","2","-0.0987236465282743"
"GCF_024138165.1","Halorussus_vallis","0.67451495149515","0.630991242038207","0.0435237094569422","0.00258023387070614","-0.0252123142250478","0.0954942508582097","2","-0.0954942508582097"
"GCF_024138125.1","Halorussus_salilacus","0.680766955492919","0.636115748469676","0.0446512070232425","0.00257322755475846","-0.0363568911148254","0.101931859963328","2","-0.101931859963328"
"GCF_024204665.1","Natronosalvus_rutilus","0.644697714609219","0.605963740458016","0.0387339741512028","0.00221940501746377","-0.0244115776081423","0.08450369425298","2","-0.08450369425298"
"GCF_023973145.1","Natronosalvus_vescus","0.632683560753736","0.596791294642862","0.0358922661108745","0.0020377486497285","-0.0284598214285734","0.0859015667061126","2","-0.0859015667061126"
"GCF_024227435.1","Natrinema_caseinilyticum","0.641263140468504","0.600640605663535","0.0406225348049695","0.00226339270382463","-0.0323942636674658","0.0932541137523343","2","-0.0932541137523343"
"GCF_024266705.1","Natrinema_gelatinilyticum","0.622634648705371","0.581662252490853","0.0409723962145183","0.00210825657599201","-0.0278723672594238","0.0876996001494347","2","-0.0876996001494347"
"GCF_024218815.1","Haloarcula_marina","0.660322865430697","0.620295015259413","0.0400278501712846","0.00238421989253134","-0.0241607324516799","0.0908077755697226","2","-0.0908077755697226"
"GCF_024227715.1","Halomarina_litorea","0.687165171761547","0.654606849975877","0.0325583217856708","0.00204567148382791","-0.0268531918314832","0.0867470981162651","2","-0.0867470981162651"
"GCF_024296665.1","Salinilacihabitans_rarus","0.697296574770259","0.660438877043355","0.036857697726904","0.00214299646378386","-0.0288734896943862","0.0874884724248398","2","-0.0874884724248398"
"GCF_024300625.1","Halovivax_gelatinilyticus","0.643650540492646","0.612179303767292","0.0314712367253541","0.00193358388309426","-0.0277539341917048","0.0840892624764278","2","-0.0840892624764278"
"GCF_024296685.1","Natrinema_marinum","0.66472121941436","0.626086566091956","0.0386346533224041","0.00238637999120471","-0.0388829022988508","0.104645788379872","2","-0.104645788379872"
"GCF_024228315.1","Halomarina_pelagica","0.684519230769231","0.64288756388415","0.0416316668850806","0.0024447117004205","-0.0201590005678584","0.0890479076573656","2","-0.0890479076573656"
"GCF_024298905.1","Natronomonas_marina","0.678643100432661","0.649103682170538","0.0295394182621228","0.00190980432614296","-0.0237403100775149","0.0756069247220664","2","-0.0756069247220664"
"GCF_024298845.1","Natronosalvus_amylolyticus","0.607756153405839","0.57651573954291","0.0312404138629285","0.00191462076537868","-0.0208710651142754","0.0808048813057937","2","-0.0808048813057937"
"GCF_024298865.1","Halorarius_halobius","0.679980604045442","0.65472923122325","0.0252513728221925","0.00163984660351082","-0.0247159510107702","0.0695335035585012","2","-0.0695335035585012"
"GCF_024298885.1","Haloglomus_halophilum","0.689892991364719","0.665624999999994","0.0242679913647251","0.00182509406050554","-0.0194340796019895","0.0770198570363632","2","-0.0770198570363632"
"GCF_024298825.1","Haloglomus_salinum","0.694012446377862","0.670145353584838","0.023867092793024","0.00176542093394139","-0.0270292340356036","0.0783011937239375","2","-0.0783011937239375"
"GCF_024362405.1","Halorarius_litoreus","0.676829896907217","0.646007224656056","0.030822672251161","0.00195701646164025","-0.036276996387669","0.0881741440826834","2","-0.0881741440826834"
"GCF_024362485.1","Natronobeatus_ordinarius","0.661151618807573","0.622401606425702","0.038750012381871","0.0022050653725254","-0.0389558232931684","0.0920753135866854","2","-0.0920753135866854"
"GCF_024362525.1","Natrononativus_amylolyticus","0.668448607562999","0.625399629816591","0.0430489777464076","0.00243029312512012","-0.0290257445734456","0.101058400596816","2","-0.101058400596816"
"GCF_024707485.1","Thermococcus_thermotolerans","0.546139359698682","0.503499562554681","0.042639797144001","0.00176536353957118","0.00889472149314718","0.0738442299232366","4","-0.0738442299232366"
"GCF_029232205.1","Candidatus_Nanohalovita_haloferacivicina","0.458733246865543","0.426832050185342","0.0319011966802001","0.00164598641819854","0.0071285999429721","0.0669453939998464","5","-0.0669453939998464"
"GCF_029207735.1","Candidatus_Nanohalococcus_occultus","0.481387974143188","0.442357801080393","0.0390301730627949","0.00210897412107249","-0.0041309183349218","0.0771935032184992","5","-0.0771935032184992"
"GCF_029207715.1","Halorhabdus_sp._SVX81","0.641423530424305","0.61009995351","0.031323576914305","0.00198844295342726","-0.0221989772199009","0.083892149671165","2","-0.083892149671165"
"GCF_029229925.1","Halorhabdus_sp._BNX81","0.642641691949171","0.611744448402807","0.0308972435463644","0.00195204452393023","-0.0185251157819757","0.079406921731855","2","-0.079406921731855"
"GCF_018228765.1","Halorubrum_ruber","0.700230695021182","0.666270380434791","0.0339603145863905","0.00238346925744595","-0.0457427536231907","0.109084861687842","2","-0.109084861687842"
"GCF_026248685.1","Haladaptatus_caseinilyticus","0.579288719536398","0.549228650137743","0.0300600693986549","0.00174872813131389","-0.0074380165289285","0.0685449178835017","4","-0.0685449178835017"
"GCF_026692625.1","Methanothermobacter_sp._DP","0.50679012345679","0.425806451612904","0.0809836718438863","0.00369666493097981","-0.0420675344274676","0.131766543000272","2","-0.131766543000272"
"GCF_028747785.1","Halosimplex_aquaticum","0.67537497533057","0.641866187815899","0.0335087875146718","0.00216099206918122","-0.0319898909284361","0.0873196414651861","2","-0.0873196414651861"
"GCF_032594435.1","Methanimicrococcus_stummii","0.465641025641026","0.375782059250051","0.0898589663909744","0.00445708093439609","0.00435052827843402","0.14308042899715","4","-0.14308042899715"
"GCF_032594095.1","Methanimicrococcus_hongohii","0.452336129868358","0.378694331983807","0.0736417978845513","0.00380055577355477","0.00236167341430504","0.124569598154457","4","-0.124569598154457"
"GCF_032594115.1","Methanolapillus_millepedarum","0.459354104424527","0.374864969135802","0.0844891352887245","0.00398289578797918","0.0302854938271616","0.143381882202306","4","-0.143381882202306"
"GCF_032594355.1","Methanolapillus_ohkumae","0.45355024968789","0.367351598173516","0.0861986515143745","0.00398074865415896","0.0149439601494403","0.137236426524754","4","-0.137236426524754"
"GCF_029490015.1","Halobaculum_limi","0.666747950240317","0.644236491026015","0.022511459214302","0.00179800622440681","-0.032248776274116","0.0891493323307221","2","-0.0891493323307221"
"GCF_029338555.1","Halobaculum_marinum","0.698645582434461","0.673110038792698","0.0255355436417628","0.00190149891146915","-0.0250733276563518","0.0911141225044693","2","-0.0911141225044693"
"GCF_030127125.1","Halobaculum_litoreum","0.718904649330181","0.694916849701921","0.0239877996282606","0.00188389723435595","-0.0269846250392226","0.084870552478378","2","-0.084870552478378"
"GCF_030127165.1","Halobaculum_lipolyticum","0.713343898573693","0.687116212338595","0.0262276862350972","0.00200739017248349","-0.0360593017694865","0.097275032002667","2","-0.097275032002667"
"GCF_030127145.1","Halobaculum_halobium","0.682861315948844","0.655558722919045","0.0273025930297985","0.00183725687229754","-0.0250855188141393","0.0861300350670432","2","-0.0861300350670432"
"GCF_029814175.1","Halospeciosus_flavus","0.665920523987981","0.630881824712648","0.0350386992753328","0.00205969851978939","-0.00583692528735591","0.0733379090454446","2","-0.0733379090454446"
"GCF_029338195.1","Haloarcula_litorea","0.691314840934023","0.656230058774138","0.0350847821598844","0.00210156001529465","-0.0286314021830384","0.0867808358962368","2","-0.0867808358962368"
"GCF_029489995.1","Haladaptatus_sp._DYSN1","0.629505392111936","0.589620315581855","0.0398850765300814","0.00221061019567512","-0.0284352399737002","0.0944955301789955","2","-0.0944955301789955"
"GCF_029278565.1","Haloarcula_halophila","0.653667058221138","0.620632993362474","0.0330340648586636","0.001826155854006","-0.0226647239760381","0.0766879421453694","2","-0.0766879421453694"
"GCF_029338215.1","Haladaptatus_sp._YSMS36","0.628398599172238","0.589346991037135","0.0390516081351036","0.00221068661560444","-0.0275714895433239","0.0924190857279337","2","-0.0924190857279337"
"GCF_029338575.1","Halomarina_halobia","0.692307469264672","0.647879207007834","0.044428262256838","0.00254072035063956","-0.0153680651605959","0.090109835946708","2","-0.090109835946708"
"GCF_029338235.1","Haloarcula_rara","0.669007572447939","0.627487061529619","0.04152051091832","0.00229403428651852","-0.0280812727621254","0.102015048008601","2","-0.102015048008601"
"GCF_029338255.1","Haloarcula_halobia","0.674100694444444","0.635359985193415","0.0387407092510293","0.00213038624460481","-0.0182306126226166","0.0864641962027208","2","-0.0864641962027208"
"GCF_030127105.1","Haloarcula_pelagica","0.663743399073176","0.630898186285131","0.0328452127880446","0.00197219791202216","-0.0210997904472838","0.078224214160972","2","-0.078224214160972"
"GCF_029338275.1","Haloarcula_ordinaria","0.662015902392213","0.622716863607223","0.0392990387849904","0.00227546179017204","-0.0137400384721073","0.0832854819470297","2","-0.0832854819470297"
"GCF_029338295.1","Haladaptatus_sp._QDMS2","0.62733463942532","0.589120428487742","0.0382142109375778","0.0021823686280906","-0.0250230144782004","0.0905533188127129","2","-0.0905533188127129"
"GCF_029338315.1","Haloarcula_sp._SYNS111","0.67440511307768","0.63733924226625","0.0370658708114299","0.00208324963824481","-0.02007299270073","0.0855973271895989","2","-0.0855973271895989"
"GCF_029338335.1","Halomontanus_rarus","0.643382670577269","0.597686110606327","0.0456965599709412","0.00246320389438631","-0.030225937367493","0.0981043375468034","2","-0.0981043375468034"
"GCF_029338355.1","Halosegnis_marinus","0.713825055596738","0.689724145510505","0.0241009100862338","0.00186038388626827","-0.0509946147928387","0.0988124168452195","2","-0.0988124168452195"
"GCF_029338375.1","Halorussus_lipolyticus","0.655234588879449","0.61051929649079","0.044715292388659","0.00270666562695725","-0.031424522797365","0.100845991730158","2","-0.100845991730158"
"GCF_029338395.1","Halorussus_caseinilyticus","0.660407052419832","0.615850815850813","0.0445562365690189","0.00261214428119782","-0.0442113442113385","0.106250098262874","2","-0.106250098262874"
"GCF_029338515.1","Haloglomus_litoreum","0.699169736771851","0.674605234696074","0.0245645020757772","0.0018412610009864","-0.0264618934313918","0.0763418472340395","2","-0.0763418472340395"
"GCF_029854155.1","Methanonatronarchaeum_sp._AMET-Sl","0.389193522526856","0.348969072164947","0.0402244503619086","0.00243239197395502","0.0266323024054983","0.0779821823206719","3","-0.0779821823206719"
"GCF_030273315.1","Natrialbaceae_archaeon_AArc-T1-2","0.645982275841525","0.611268436578178","0.0347138392633471","0.00197000530074039","-0.0360865290068847","0.0856086278572521","2","-0.0856086278572521"
"GCF_030505615.1","Salinibaculum_sp._KK48","0.618592824799721","0.588090560389189","0.0305022644105322","0.00161916726797991","-0.0335859294601952","0.0813115075576958","2","-0.0813115075576958"
"GCF_033097485.1","Pyrofollis_japonicus","0.501476342938456","0.49045988258317","0.011016460355286","0.000201457997019637","0.0613176777560335","0.0560905194229255","2","0.0560905194229255"
"GCF_030734285.1","Natronococcus_sp._AD-5","0.652888584960616","0.604734699238241","0.0481538857223749","0.00252228741932145","-0.0340819542947187","0.104031216954312","2","-0.104031216954312"
"GCF_031312535.1","Methanolobus_mangrovi","0.432222222222222","0.368092192912339","0.0641300293098835","0.00322452317292301","0.00772715161204324","0.10728217426059","4","-0.10728217426059"
"GCF_031312595.1","Methanolobus_sediminis","0.425969837376215","0.366814979606973","0.0591548577692423","0.00302547019181686","0.0126065999258433","0.0988162098888808","4","-0.0988162098888808"
"GCF_038024865.1","Oxyplasma_meridianum","0.411544307645539","0.369932699920823","0.0416116077247156","0.00186617852083687","0.0110847189231996","0.0861286306859201","4","-0.0861286306859201"
"GCF_032116555.1","Halobaculum_sp._XH14","0.686973295759528","0.658138268916713","0.0288350268428141","0.00201396710636817","-0.0278533841408101","0.0887152663637703","2","-0.0887152663637703"
"GCF_040025155.1","Halobaculum_sp._QDC11","0.688105170016433","0.660455627337649","0.0276495426787842","0.00199497422522572","-0.0207412444746715","0.0903493046645067","2","-0.0903493046645067"
"GCF_032113415.1","Halobellus_sp._DFY28","0.646397101716251","0.612168525402726","0.0342285763135243","0.00210274702945303","-0.00916976456010077","0.0763847101425185","2","-0.0763847101425185"
"GCF_035621495.1","Thermococcus_sp._SY098","0.420214057155467","0.392531551596141","0.0276825055593264","0.00120282328531787","-0.00341499628804759","0.0424857720775146","5","-0.0424857720775146"
"GCF_035666295.1","Haloarcula_sp._GH36","0.654122280327975","0.619031531531535","0.0350907487964401","0.00190212800791709","-0.0260741510741523","0.0856884618941529","2","-0.0856884618941529"
"GCF_036584055.1","Halalkalicoccus_sp._FCH27","0.649586898356414","0.613435685915062","0.0361512124413518","0.00193220612897968","-0.00672166208371694","0.0712184290621861","2","-0.0712184290621861"
"GCF_036429475.1","Halalkalicoccus_sp._CGA53","0.665116982959533","0.639507064868335","0.0256099180911977","0.00186142562949247","-0.0325144508670501","0.0781709328631904","2","-0.0781709328631904"
"GCF_037198285.1","Haladaptatus_sp._DJG-WS-42","0.616557980101998","0.5812302125735","0.0353277675284981","0.00187969372039878","-0.0203527815468103","0.0841066006356908","2","-0.0841066006356908"
"GCF_038022665.1","Methanolobus_sp._WCC4","0.460137975146199","0.389833711262285","0.0703042638839138","0.00325596361046546","0.0200302343159489","0.113073223319539","4","-0.113073223319539"
"GCF_037338445.1","Salinibaculum_sp._SYNS191","0.666622749231445","0.626687020510409","0.0399357287210356","0.00233930701701181","-0.0355409425395328","0.0991419288149733","2","-0.0991419288149733"
"GCF_037335815.1","Salinirubellus_sp._SYNS196","0.682491798602197","0.655651672433667","0.0268401261685292","0.00174613839912525","-0.0243496091246913","0.0753535184535432","2","-0.0753535184535432"
"GCF_037914945.1","Haloterrigena_sp._KLK7","0.667711156278229","0.618476875796414","0.049234280481815","0.00266713579678977","-0.0350798290982655","0.108907468398758","2","-0.108907468398758"
"GCF_038446525.1","Methanolobus_sp._ZRKC5","0.417211497211497","0.360662957811778","0.056548539399719","0.00275987740517005","0.00753361149744891","0.0836463604474702","4","-0.0836463604474702"
"GCF_040435975.1","Halobacterium_sp._NMX12-1","0.678337223518951","0.64795014120168","0.0303870823172706","0.00197640057469083","-0.0273639107994941","0.0840242427028963","2","-0.0840242427028963"
"GCF_041228365.1","Methanothermobacter_sp._KEPCO_2","0.505944754425846","0.426490438695164","0.079454315730682","0.00368233977871814","-0.0376827896512941","0.12874190478205","2","-0.12874190478205"
"GCF_041530035.1","Halomicrobium_sp._HM_KBTZ05","0.67282022259951","0.629421303334354","0.0433989192651557","0.00238052162860813","-0.0292895510286844","0.0996976929552351","2","-0.0996976929552351"
