Accession,Species,Core_GC3,codon_2,codon_3,codon_4,codon_5,codon_6,codon_7,codon_8,codon_9,codon_10,codon_11,codon_12,codon_13,codon_14,codon_15,codon_16,codon_17,codon_18,codon_19,codon_20,codon_21,codon_22,codon_23,codon_24,codon_25,codon_26,codon_27,codon_28,codon_29
GCF_029338255.1,Haloarcula halobia,0.874114583,0.626596335,0.710438645,0.706274292,0.733203776,0.777345919,0.781787896,0.807606885,0.819822321,0.807606885,0.805941144,0.813714603,0.823986674,0.817878956,0.824541921,0.819822321,0.82759578,0.833101916,0.836666667,0.839166667,0.838888889,0.839722222,0.843333333,0.853014726,0.843289803,0.852459016,0.835232009,0.850236177,0.853292581
GCF_030127105.1,Haloarcula pelagica,0.847825736,0.6026447,0.693474962,0.683286365,0.715803165,0.766962931,0.773899848,0.783654888,0.784738782,0.787990462,0.792759592,0.792326035,0.790591806,0.795360936,0.805332755,0.810318665,0.805549534,0.799046174,0.815047702,0.818950564,0.830875976,0.818516912,0.8226366,0.830225499,0.818300087,0.815481353,0.819817866,0.825238508,0.828924545
GCF_029338295.1,Haladaptatus sp. QDMS2,0.78754548,0.519206628,0.621893045,0.615114236,0.665327642,0.689932212,0.693698217,0.700728094,0.706000502,0.719809189,0.726336932,0.738890284,0.735877479,0.739894552,0.725081597,0.737383881,0.74340949,0.754707507,0.752447904,0.744664826,0.761988451,0.749121045,0.750627825,0.757910598,0.744851833,0.765134388,0.762060302,0.758040201,0.761557789
GCF_029338315.1,Haloarcula sp. SYNS111,0.857905605,0.62721585,0.722627737,0.707507821,0.732794578,0.782586027,0.797445255,0.799270073,0.807872784,0.811522419,0.819082377,0.800573514,0.827945777,0.819082377,0.816736184,0.819864442,0.822992701,0.830813347,0.833420229,0.851668405,0.840980188,0.849843587,0.853493222,0.851407716,0.846715328,0.84801877,0.844890511,0.839895698,0.858409387
GCF_029338355.1,Halosegnis marinus,0.940931554,0.725354435,0.808110781,0.804484009,0.847675569,0.87636004,0.89647214,0.895812727,0.910319815,0.904714804,0.911308935,0.921200132,0.913287174,0.907352456,0.918232773,0.930761622,0.929113089,0.92812397,0.92812397,0.926805143,0.932058047,0.927110818,0.925791557,0.930408971,0.934036939,0.937314418,0.935334873,0.933355328,0.928406467
GCF_029338515.1,Haloglomus litoreum,0.916362326,0.694570625,0.772225827,0.778066191,0.803807052,0.834955657,0.843175427,0.856802942,0.861345447,0.861129137,0.865239022,0.872377244,0.859831278,0.873891413,0.879299156,0.878001298,0.885788449,0.887302617,0.881462254,0.888816786,0.891628812,0.895522388,0.895738698,0.889033095,0.895522388,0.895306078,0.893142981,0.890763573,0.900930132
GCF_030505615.1,Salinibaculum sp. KK48,0.750637409,0.506034241,0.632893629,0.596968846,0.647488072,0.680325568,0.67695762,0.701375246,0.709233792,0.688464777,0.692674712,0.708672467,0.710637104,0.71260174,0.715969688,0.713443727,0.719898962,0.705023856,0.725512209,0.717934325,0.724670222,0.711759753,0.719618299,0.724108897,0.736738703,0.724312184,0.722627737,0.715047726,0.727119596
GCF_031312535.1,Methanolobus mangrovi,0.404614265,0.264188649,0.297761791,0.28057554,0.321342926,0.332933653,0.338928857,0.338529177,0.354916067,0.368904876,0.376898481,0.382494005,0.388888889,0.404476419,0.410471623,0.410871303,0.400879297,0.400079936,0.401278977,0.399680256,0.387689848,0.386890488,0.398880895,0.405275779,0.391686651,0.385291767,0.383293365,0.389688249,0.397681855
GCF_031312595.1,Methanolobus sediminis,0.390392478,0.273637375,0.297738228,0.305153875,0.313311086,0.310344828,0.324434557,0.343344457,0.351872451,0.378197998,0.373377827,0.367816092,0.38487208,0.390804598,0.397107898,0.383388951,0.390804598,0.38487208,0.387467557,0.408382789,0.392062315,0.393916914,0.386869436,0.386127596,0.381676558,0.388724036,0.382789318,0.369436202,0.380563798
GCF_032116555.1,Halobaculum sp. XH14,0.899355878,0.67882417,0.74060969,0.750408274,0.78279804,0.824169842,0.826891671,0.849482852,0.858464888,0.842406097,0.839956451,0.863908547,0.851388133,0.866358193,0.863636364,0.859009254,0.85764834,0.873162765,0.873162765,0.862547632,0.883777899,0.868807839,0.86795535,0.885107542,0.879390144,0.879662401,0.871766948,0.873672747,0.879117887
GCF_040025155.1,Halobaculum sp. QDC11,0.893249905,0.681060864,0.725943557,0.751445087,0.791567494,0.819109147,0.836450187,0.840870452,0.845630738,0.850391023,0.845630738,0.853791227,0.861271676,0.861271676,0.862631758,0.87283237,0.866031962,0.873852431,0.857871472,0.870792248,0.866031962,0.875552533,0.879292758,0.882653061,0.874489796,0.87755102,0.87755102,0.882993197,0.884353741
GCF_032113415.1,Halobellus sp. DFY28,0.809275122,0.596282528,0.644114002,0.646344486,0.679553903,0.734820322,0.734324659,0.74448575,0.750185874,0.757868649,0.752168525,0.753159851,0.758116481,0.754151177,0.771003717,0.769268897,0.783643123,0.775712515,0.775960347,0.771995043,0.792565056,0.780173482,0.794299876,0.78314746,0.779677819,0.791821561,0.783395291,0.786369269,0.793701959
GCF_038022665.1,Methanolobus sp. WCC4,0.477138158,0.33106576,0.347316704,0.340136054,0.359032502,0.363945578,0.382464097,0.406273621,0.404761905,0.413076342,0.417611489,0.439531368,0.432728647,0.443310658,0.452003023,0.450491308,0.452758881,0.445200302,0.458805745,0.473167045,0.446712018,0.444066515,0.453892668,0.446334089,0.453892668,0.448223734,0.452380952,0.434618292,0.458049887
GCF_037338445.1,Salinibaculum sp. SYNS191,0.862424242,0.582198215,0.705025834,0.691169563,0.709722875,0.751526538,0.780883044,0.784640676,0.796618131,0.793565054,0.797792391,0.799671207,0.814701738,0.809534993,0.813292626,0.803663692,0.82409582,0.804837952,0.819633631,0.827148896,0.82527008,0.825739784,0.839596054,0.833255049,0.832315641,0.840535463,0.833724753,0.840535463,0.844256519
GCF_037335815.1,Salinirubellus sp. SYNS196,0.883162174,0.688196847,0.756824298,0.751441753,0.778162245,0.81218762,0.815840062,0.829873126,0.824682814,0.828335256,0.836024606,0.838139177,0.846020761,0.849096501,0.841791619,0.855440215,0.85928489,0.8485198,0.861591696,0.863680062,0.867140934,0.862858242,0.862858242,0.864755675,0.863409003,0.871104271,0.863986149,0.87552905,0.872786759
GCF_038446525.1,Methanolobus sp. ZRKC5,0.378931789,0.234005563,0.294506259,0.299026426,0.307719054,0.313282337,0.323713491,0.334144645,0.329276773,0.35674548,0.343532684,0.349791377,0.364047288,0.391515994,0.376564673,0.371696801,0.367176634,0.371696801,0.384214186,0.362308762,0.358484006,0.371349096,0.370305981,0.365090403,0.364394993,0.360570236,0.369262865,0.355006954,0.365438108
GCF_041530035.1,Halomicrobium sp. HM KBTZ05,0.869677419,0.605959258,0.692307692,0.691699605,0.720583764,0.770750988,0.770142901,0.788081484,0.79902706,0.785649133,0.792946184,0.799331104,0.822742475,0.807540286,0.814533293,0.821222256,0.808148373,0.829431438,0.826391,0.835512314,0.833992095,0.832167832,0.826999088,0.839416058,0.839720195,0.827250608,0.841240876,0.85310219,0.846107056
