Accession,Species,Core_GC3,codon_2,codon_3,codon_4,codon_5,codon_6,codon_7,codon_8,codon_9,codon_10,codon_11,codon_12,codon_13,codon_14,codon_15,codon_16,codon_17,codon_18,codon_19,codon_20,codon_21,codon_22,codon_23,codon_24,codon_25,codon_26,codon_27,codon_28,codon_29
GCF_014876775.1,Infirmifilum lucidum,0.652791461,0.570704225,0.563380282,0.53971831,0.554929577,0.557746479,0.586478873,0.590985915,0.610704225,0.611267606,0.601126761,0.603943662,0.615211268,0.618591549,0.624788732,0.627605634,0.627042254,0.632676056,0.64056338,0.632676056,0.642816901,0.634366197,0.627042254,0.625915493,0.64,0.65915493,0.632676056,0.636619718,0.637183099
GCF_017094485.1,Natranaeroarchaeum sulfidigenes,0.754319667,0.563339731,0.614203455,0.602047345,0.638515675,0.674664107,0.683301344,0.711132438,0.713691619,0.709213052,0.710492642,0.716570697,0.728726807,0.733525272,0.7162508,0.732885477,0.732245681,0.72168906,0.721049264,0.722008957,0.74728087,0.719129878,0.732245681,0.736084453,0.730006398,0.737364044,0.728087012,0.736404351,0.73472
GCF_009217585.1,Halomicrobium sp. ZPS1,0.861073746,0.603654694,0.691871456,0.695652174,0.719596723,0.768746062,0.765595463,0.783868935,0.792060491,0.780403277,0.79458097,0.802457467,0.805923125,0.804347826,0.81884058,0.812539382,0.815059861,0.816005041,0.81915564,0.825456837,0.827347196,0.828607435,0.813484562,0.833648393,0.831389852,0.823826032,0.832965648,0.842370744,0.832912989
GCF_018128925.1,Nitrosopumilus sp. K4,0.249037304,0.227134146,0.206300813,0.221036585,0.239329268,0.24695122,0.24695122,0.236280488,0.245934959,0.253556911,0.244410569,0.244918699,0.234756098,0.265243902,0.262195122,0.25050813,0.25203252,0.257113821,0.261178862,0.25203252,0.247076767,0.249618709,0.222165735,0.233858668,0.24911032,0.245551601,0.254194204,0.248601932,0.259786477
GCF_016917835.2,Halobacterium sp. BOL4-2,0.871089488,0.605242567,0.715179969,0.690140845,0.719483568,0.764475743,0.777386541,0.78599374,0.79029734,0.815336463,0.793818466,0.812597809,0.801643192,0.802816901,0.805164319,0.802034429,0.823552426,0.817683881,0.823161189,0.824334898,0.841940532,0.833333333,0.832159624,0.836463224,0.844679186,0.830919765,0.852054795,0.854403131,0.834050881
GCF_016917855.1,Halobacterium sp. GSL-19,0.88118179,0.619008264,0.715702479,0.697520661,0.732231405,0.775619835,0.77892562,0.791735537,0.804132231,0.812809917,0.807024793,0.81322314,0.807438017,0.809504132,0.808677686,0.809504132,0.832644628,0.831818182,0.835123967,0.834297521,0.846280992,0.840082645,0.832231405,0.838016529,0.852066116,0.837536172,0.85820587,0.85820587,0.844150475
GCF_027563145.1,Actinarchaeum halophilum,0.647563294,0.464438503,0.536898396,0.529679144,0.587700535,0.585561497,0.586898396,0.603208556,0.629946524,0.62513369,0.610962567,0.628609626,0.628342246,0.613903743,0.628342246,0.615240642,0.632620321,0.643850267,0.620855615,0.647058824,0.629679144,0.636898396,0.629679144,0.648395722,0.629411765,0.646256684,0.636363636,0.622893822,0.631987162
GCF_017352155.2,Haloterrigena alkaliphila,0.864395585,0.593727382,0.671170084,0.648974668,0.717008444,0.753679131,0.752472859,0.778528347,0.788902292,0.786731001,0.798311218,0.802171291,0.789384801,0.813027744,0.810615199,0.81013269,0.826537998,0.814234017,0.821471653,0.830880579,0.823160434,0.819541616,0.823884198,0.836911942,0.84535585,0.836911942,0.836188179,0.838359469,0.835946924
GCF_021184045.1,Methanococcoides orientis,0.438483146,0.299535277,0.312209548,0.288973384,0.323616392,0.328686101,0.33755809,0.377270807,0.375580904,0.395437262,0.374735953,0.391634981,0.423320659,0.414871145,0.425010562,0.413181242,0.422475708,0.422053232,0.421630756,0.445289396,0.423320659,0.419518378,0.418673426,0.414448669,0.429235319,0.416983523,0.417828475,0.417828475,0.423320659
GCF_019704315.1,Stygiolobus caldivivus,0.424116505,0.360220614,0.385039642,0.349879352,0.341951051,0.367804205,0.374008962,0.373664254,0.368148914,0.374353671,0.389865564,0.392278525,0.380903137,0.38814202,0.40434333,0.373664254,0.397793864,0.39089969,0.395725612,0.396415029,0.397931034,0.402897551,0.395653674,0.405657123,0.398205659,0.392339545,0.396825397,0.397860594,0.396135266
GCF_018502485.1,Methanospirillum sp. J.3.6.1-F.2.7.3,0.375238095,0.303249097,0.311672684,0.331829122,0.357400722,0.369133574,0.364921781,0.376353791,0.366726835,0.370036101,0.389290012,0.375451264,0.382972323,0.389590854,0.386281588,0.376052948,0.401624549,0.377858002,0.379663057,0.378760529,0.376166115,0.389708095,0.368943726,0.380493679,0.374774232,0.371574827,0.384453149,0.386260922,0.379445449
GCF_018623055.1,Halorubrum sp. 2020YC2,0.908036597,0.683443709,0.743377483,0.736092715,0.799006623,0.838741722,0.834768212,0.859933775,0.862251656,0.864238411,0.855298013,0.864238411,0.87384106,0.87384106,0.880463576,0.880794702,0.883774834,0.885430464,0.879470199,0.891721854,0.885761589,0.883774834,0.900662252,0.890728477,0.887711163,0.890361047,0.895329579,0.89599205,0.885061279
GCF_017094445.1,Halapricum desulfuricans,0.82888323,0.601159794,0.671713918,0.678479381,0.708118557,0.747100515,0.74742268,0.767719072,0.777706186,0.788337629,0.77867268,0.780283505,0.788337629,0.794458763,0.790270619,0.787371134,0.77867268,0.802835052,0.797680412,0.796069588,0.801546392,0.799935567,0.807927812,0.810505962,0.814050918,0.807605543,0.81372865,0.8163068,0.807865893
GCF_019693215.1,Salinarchaeum sp. IM2453,0.410638615,0.381372943,0.404656764,0.410276997,0.429947812,0.416298675,0.437976716,0.432356483,0.44520273,0.41670012,0.436370935,0.419108792,0.433560819,0.441188278,0.417904456,0.427539141,0.41509434,0.408671216,0.438378161,0.424327579,0.399839422,0.42593336,0.419510237,0.442794059,0.421116018,0.426736251,0.439983942,0.413890004,0.404255319
GCF_024972735.1,Halalkaliarchaeum sp. AArc-CO,0.813584154,0.605322219,0.657582559,0.666239179,0.719781981,0.743507534,0.73292722,0.752484771,0.762103238,0.75761462,0.761462007,0.763385701,0.755370311,0.770759859,0.774607246,0.775248477,0.784225713,0.801538955,0.775248477,0.793523565,0.788393716,0.779095864,0.784866945,0.792561718,0.7880731,0.795447259,0.788393716,0.794806028,0.800833868
GCF_024972755.1,Halanaeroarchaeum sp. HSR-CO,0.815970581,0.613684211,0.659298246,0.679649123,0.709824561,0.750526316,0.759649123,0.770175439,0.771578947,0.766666667,0.774385965,0.786315789,0.779298246,0.778947368,0.78,0.782105263,0.772280702,0.803859649,0.796140351,0.790877193,0.801403509,0.793684211,0.790526316,0.803157895,0.79122807,0.803859649,0.787719298,0.785964912,0.788070175
GCF_023746595.1,Thermococcus argininiproducens,0.351040028,0.358173077,0.384134615,0.351442308,0.334615385,0.326442308,0.335096154,0.348557692,0.342788462,0.327403846,0.351923077,0.348557692,0.35625,0.375480769,0.339903846,0.338461538,0.342307692,0.337019231,0.338461538,0.339903846,0.343269231,0.358173077,0.341346154,0.360096154,0.339903846,0.335576923,0.347596154,0.334615385,0.331730769
GCF_023617305.1,Methanobrevibacter sp. TLL-48-HuF1,0.19183087,0.125419933,0.136618141,0.157334826,0.139977604,0.157334826,0.167973124,0.185890258,0.16181411,0.17581187,0.170212766,0.181970885,0.186450168,0.191489362,0.20212766,0.18924972,0.194848824,0.190369541,0.197088466,0.181410974,0.180851064,0.172452408,0.178611422,0.185890258,0.177491601,0.182633053,0.179831933,0.173669468,0.171988796
GCF_019879105.1,Natrinema sp. SYSU A 869,0.770141082,0.53730804,0.61535682,0.602890696,0.651490515,0.669738031,0.693044264,0.711653117,0.71237579,0.713821138,0.714001807,0.719421861,0.709485095,0.723938573,0.712737127,0.714724481,0.725203252,0.734778681,0.725022584,0.743043007,0.746657029,0.752800867,0.742681605,0.754427177,0.745753524,0.741369962,0.743719501,0.761431412,0.742635098
GCF_019880225.1,Halobaculum rubrum,0.901437097,0.695780177,0.733398757,0.740595355,0.799476611,0.822047759,0.844946026,0.847235852,0.852469742,0.850834151,0.864900229,0.861956166,0.876022244,0.868498528,0.872096827,0.883873078,0.87667648,0.88354596,0.877330716,0.879620543,0.883218842,0.896630684,0.878966307,0.889434086,0.889106968,0.889106968,0.887798495,0.88354596,0.885143979
GCF_020885915.1,Candidatus Methanoliparum sp. LAM-1,0.32035945,0.255796559,0.280478684,0.240089753,0.221391174,0.275243082,0.272999252,0.307404637,0.287210172,0.28197457,0.3223635,0.333582648,0.290949888,0.331338818,0.329842932,0.299925206,0.311892296,0.32460733,0.285714286,0.328347046,0.338070307,0.318623785,0.287958115,0.3223635,0.316379955,0.316379955,0.326103216,0.31039641,0.304412865
GCF_020150815.1,Haloprofundus salilacus,0.831465213,0.593707986,0.6649637,0.650712557,0.684592632,0.724388276,0.731379403,0.753428341,0.752621672,0.761763915,0.760419468,0.772250605,0.7851573,0.779241732,0.785695079,0.789459532,0.793492874,0.792686206,0.791879538,0.801828449,0.796988438,0.792148427,0.792955095,0.79564399,0.802635117,0.807744017,0.803710675,0.806668459,0.805324012
GCF_020097815.1,Haloprofundus salinisoli,0.848094927,0.592784993,0.681385281,0.667243867,0.6998557,0.735642136,0.738528139,0.757575758,0.776334776,0.773160173,0.77027417,0.781818182,0.785281385,0.804617605,0.795959596,0.803174603,0.807215007,0.808369408,0.802020202,0.808946609,0.7997114,0.805483405,0.814141414,0.822799423,0.825974026,0.825974026,0.795959596,0.817316017,0.828571429
GCF_020097835.1,Haloprofundus halobius,0.835459983,0.592324944,0.669075505,0.656366808,0.703214553,0.729379517,0.742835784,0.766508846,0.768502367,0.775479691,0.771991029,0.787191627,0.780961874,0.790181909,0.777473212,0.790680289,0.790929479,0.804634936,0.790680289,0.805880887,0.79317219,0.795913282,0.803887366,0.8110668,0.80558325,0.802841476,0.800099701,0.810568295,0.80798005
GCF_020405245.1,Halomicrobium salinisoli,0.916277345,0.66741573,0.759550562,0.747815231,0.781273408,0.80948814,0.832459426,0.840948814,0.867665418,0.855430712,0.863420724,0.867665418,0.861922597,0.869912609,0.872659176,0.870162297,0.878901373,0.881398252,0.886142322,0.885393258,0.892134831,0.88986014,0.896853147,0.892857143,0.898351648,0.888361638,0.901098901,0.900849151,0.906093906
GCF_020405205.1,Natrinema salinisoli,0.817959452,0.546891921,0.632661902,0.627463721,0.67511371,0.693307342,0.717132337,0.73814165,0.753736192,0.747455057,0.759584146,0.754169374,0.742040286,0.762616418,0.760450509,0.766081871,0.767164826,0.763049599,0.769114143,0.776045051,0.778210959,0.781459822,0.777128005,0.792939138,0.789257093,0.797920728,0.797270955,0.787694974,0.781845754
GCF_020405225.1,Natrinema sp. DC36,0.795296569,0.537611883,0.628451723,0.599314416,0.648067035,0.701390211,0.714530566,0.712816606,0.724433441,0.729575319,0.737954675,0.748619311,0.730527519,0.742715673,0.736431156,0.739859074,0.747667111,0.735288516,0.746524472,0.759093506,0.759855266,0.751666349,0.764425824,0.773947819,0.758903066,0.771004001,0.752905315,0.755335366,0.757004002
GCF_020618475.1,Haladaptatus halobius,0.716833784,0.526733446,0.598152725,0.552231039,0.616365292,0.63379732,0.632496423,0.658644465,0.668531287,0.660725901,0.657994016,0.676596852,0.659815273,0.681410173,0.669616135,0.673086934,0.668011452,0.68671092,0.683977613,0.681634778,0.690575371,0.671917719,0.682723604,0.687801068,0.689713542,0.695182292,0.695193435,0.69228765,0.692818976
GCF_020614375.1,Haladaptatus salinisoli,0.804443447,0.586702955,0.645217729,0.600116641,0.669517885,0.689346812,0.701982893,0.728227061,0.716757387,0.732309487,0.731143079,0.748639191,0.744167963,0.733281493,0.734642302,0.756026439,0.757581649,0.753304821,0.762052877,0.764385692,0.772161742,0.766524106,0.768079316,0.775660964,0.777799378,0.770606532,0.772939347,0.768468118,0.781687403
GCF_021655615.1,Acidianus sp. HS-5,0.302778886,0.31337535,0.31302521,0.256302521,0.275210084,0.291316527,0.278711485,0.306022409,0.290266106,0.309173669,0.306372549,0.297969188,0.283263305,0.276610644,0.285364146,0.290616246,0.292119089,0.296322242,0.287565674,0.281611208,0.29352014,0.306129597,0.284063047,0.292119089,0.291068301,0.29352014,0.282661996,0.295621716,0.305779335
GCF_020736485.1,Halobacterium salinarum NRC-34001,0.882719547,0.608713867,0.720150817,0.708420612,0.736908253,0.776707164,0.777545036,0.785085882,0.804775869,0.822371177,0.798491831,0.819438626,0.810640972,0.808546292,0.806451613,0.818600754,0.832006703,0.8261416,0.834520318,0.836614998,0.845412652,0.854987427,0.846605197,0.835289187,0.851634535,0.847862531,0.856244761,0.861274099,0.846186085
GCF_021249345.1,Halobacterium wangiae,0.900781781,0.64375191,0.74274366,0.744271311,0.784906813,0.817904064,0.822487015,0.83715246,0.830125267,0.847846013,0.84020776,0.849068133,0.847540483,0.856095325,0.852428964,0.849679193,0.853956615,0.861289337,0.865261228,0.851512374,0.868622059,0.874427131,0.86984418,0.873205011,0.877482432,0.875649251,0.886648335,0.874732661,0.874427131
GCF_021249405.1,Halobacterium zhouii,0.875135344,0.634782609,0.731826087,0.721391304,0.741565217,0.789913043,0.793043478,0.819130435,0.818434783,0.823652174,0.812521739,0.836869565,0.819478261,0.860869565,0.832,0.846608696,0.833043478,0.850086957,0.845217391,0.835130435,0.850782609,0.84173913,0.845565217,0.843478261,0.848347826,0.858434783,0.850434783,0.848,0.848695652
GCF_021431925.1,Halobaculum sp. CBA1158,0.902621102,0.686338153,0.744467395,0.76187666,0.80053113,0.822661552,0.857480083,0.845677191,0.85069342,0.852168781,0.865447035,0.861316022,0.869282974,0.859250516,0.877840071,0.875479492,0.873709059,0.879610505,0.875479492,0.876659782,0.887872529,0.873118914,0.880200649,0.889938035,0.874004131,0.8828563,0.881971083,0.873118914,0.894954264
GCF_022693705.1,Infirmifilum sp. NZ,0.712741165,0.602056555,0.623136247,0.609254499,0.594858612,0.610282776,0.648843188,0.629820051,0.632390746,0.651928021,0.677120823,0.680205656,0.652442159,0.658097686,0.685347044,0.66940874,0.673007712,0.66940874,0.679691517,0.703341902,0.662724936,0.698714653,0.673007712,0.676606684,0.702827763,0.697686375,0.70437018,0.676606684,0.688946015
GCF_023028105.1,Halosolutus gelatinilyticus,0.853743538,0.597080938,0.673374613,0.656125608,0.710968598,0.735515259,0.736178682,0.769792127,0.770455551,0.777974348,0.777310924,0.775984078,0.779743476,0.783281734,0.788810261,0.791242813,0.801194162,0.796550199,0.811587793,0.818443167,0.812472357,0.814683768,0.821539142,0.83325962,0.82529854,0.824856258,0.815568333,0.828394516,0.831711632
GCF_023028345.1,Halorientalis marina,0.854452214,0.6109486,0.712494776,0.68240702,0.717927288,0.751567071,0.774550773,0.77580443,0.793982449,0.794609277,0.785415796,0.792310907,0.796698705,0.812578354,0.807981613,0.818219808,0.814876724,0.819682407,0.821353949,0.825741747,0.821353949,0.829920602,0.82824906,0.833890514,0.822988506,0.834064786,0.834900731,0.834064786,0.835109718
GCF_023028225.1,Halorientalis litorea,0.847019424,0.588799042,0.715184187,0.694818808,0.716681641,0.752920036,0.773884397,0.787960467,0.773285415,0.795148248,0.790655885,0.808026355,0.800539084,0.810422282,0.811320755,0.808625337,0.801437556,0.801138065,0.812818209,0.82000599,0.8098233,0.820251648,0.810365488,0.819952067,0.825644098,0.82654284,0.825344518,0.819952067,0.824692838
GCF_023016325.1,Methanonatronarchaeum sp. AMET6-2,0.427115583,0.332869081,0.311281337,0.305710306,0.301532033,0.352367688,0.353760446,0.391364903,0.368384401,0.399721448,0.402506964,0.424094708,0.383704735,0.426880223,0.399721448,0.415738162,0.439415042,0.421309192,0.4271777,0.395818815,0.41533101,0.403484321,0.407665505,0.426480836,0.42369338,0.422299652,0.420905923,0.409756098,0.434146341
GCF_023115355.1,Halocatena salina,0.682505146,0.51309987,0.57457847,0.542671855,0.591439689,0.607782101,0.619714656,0.632166018,0.639688716,0.62386511,0.631128405,0.643579767,0.636057069,0.635278859,0.656290532,0.654474708,0.639169909,0.648249027,0.658884565,0.660700389,0.655682408,0.648585518,0.657928887,0.663379185,0.665455489,0.657409811,0.659745653,0.670127174,0.661821957
GCF_026013925.1,Halocatena marina,0.610295378,0.448712709,0.521250511,0.511033919,0.542705353,0.557825909,0.560277891,0.578667756,0.575807111,0.574785452,0.581528402,0.585615039,0.590110339,0.587045362,0.57992641,0.591986917,0.59362224,0.593826656,0.578495503,0.605887163,0.589329518,0.585480573,0.599386503,0.589161554,0.590797546,0.584662577,0.594478528,0.590797546,0.584458078
GCF_023238445.1,Halorussus gelatinilyticus,0.876162909,0.617407809,0.690889371,0.677874187,0.720173536,0.757321041,0.773590022,0.789316703,0.795010846,0.807212581,0.807212581,0.810737527,0.817787419,0.814262473,0.820770065,0.833785249,0.836225597,0.829175705,0.833785249,0.8329718,0.84137744,0.835954447,0.837581345,0.846529284,0.840791972,0.861133713,0.845131543,0.844317874,0.840520749
GCF_023238205.1,Halorussus limi,0.85864122,0.59170827,0.686563924,0.666377252,0.703494682,0.743868027,0.744953332,0.771868895,0.790753202,0.781853701,0.788582592,0.802040373,0.792923812,0.806815715,0.806598654,0.805513349,0.81224224,0.809203386,0.811808118,0.820273497,0.827002388,0.827870632,0.818319948,0.835467766,0.828521815,0.839157803,0.828955937,0.82743651,0.821575863
GCF_023702125.1,Halorubrum hochsteinianum,0.917682111,0.68202765,0.740947992,0.749835418,0.797235023,0.83475971,0.85319289,0.865701119,0.862738644,0.861092824,0.8439763,0.865042791,0.878209348,0.881171824,0.880513496,0.872613562,0.877221856,0.892034233,0.889400922,0.892034233,0.889071758,0.890388413,0.891375905,0.881830151,0.899275839,0.891046741,0.902567479,0.906188282,0.8959842
GCF_023703775.1,Haloplanus sp. GDY1,0.894934176,0.682803265,0.776245426,0.724458204,0.757669575,0.807768083,0.817056009,0.832535885,0.834506051,0.838727836,0.837602026,0.848015761,0.851956093,0.851111737,0.85280045,0.864058542,0.852518998,0.859273853,0.874472277,0.857866592,0.86743597,0.870250493,0.867998874,0.866591613,0.877005348,0.863495637,0.876160991,0.876160991,0.880101323
GCF_037201915.1,Haloplanus sp. CK5-1,0.838565373,0.648744461,0.700443131,0.705760709,0.75450517,0.773116691,0.757163959,0.771344165,0.794387001,0.77282127,0.78493353,0.788183161,0.802067947,0.808567208,0.807090103,0.824815362,0.799704579,0.809748892,0.814180207,0.811225997,0.819497784,0.826292467,0.828360414,0.825997046,0.819202363,0.815361891,0.810283688,0.820330969,0.831264775
GCF_023703795.1,Haloplanus sp. HW8-1,0.836876791,0.655417407,0.708703375,0.698553667,0.720375539,0.759705658,0.770109109,0.785333672,0.796244608,0.790408526,0.787617356,0.799035778,0.803856889,0.806394316,0.803603146,0.801065719,0.79548338,0.800811977,0.803603146,0.807409287,0.812737884,0.82085765,0.807155544,0.818827709,0.819588937,0.814006597,0.82364882,0.815021568,0.828216189
GCF_023913515.1,Natronococcus sp. CG52,0.828509204,0.564181063,0.647058824,0.624753991,0.675923901,0.708069101,0.714848021,0.744806473,0.744806473,0.752897442,0.741745025,0.759676361,0.754865515,0.763393833,0.76186311,0.777389023,0.76776733,0.781325169,0.78045047,0.779794446,0.781106495,0.788541439,0.782199869,0.789416138,0.790509512,0.789588801,0.798775153,0.790244969,0.794181977
GCF_024138145.1,Natronosalvus halobius,0.817801205,0.603676669,0.656123277,0.6369289,0.670721817,0.729927007,0.731008381,0.743444174,0.741822114,0.752635848,0.754257908,0.755879968,0.761557178,0.774533658,0.761827521,0.771289538,0.776966748,0.778588808,0.776966748,0.787780481,0.787239795,0.781021898,0.789672885,0.788591511,0.796431468,0.778859151,0.793728035,0.798323871,0.788050825
GCF_017357105.1,Natronosalvus caseinilyticus,0.816864586,0.59921124,0.653438501,0.634705447,0.673650481,0.71999014,0.721962041,0.746610796,0.746117821,0.753758935,0.759921124,0.756470298,0.758442199,0.771259551,0.759674636,0.779147153,0.771259551,0.77446389,0.775942815,0.773970914,0.782351491,0.775203352,0.776682278,0.792210993,0.796154794,0.779147153,0.797633719,0.803056446,0.783090954
GCF_024218795.1,Halorussus aquaticus,0.849296331,0.585126384,0.675370796,0.642155839,0.68602465,0.73720493,0.74639649,0.765615208,0.778775851,0.777522457,0.778149154,0.787758513,0.793189889,0.789220806,0.791936495,0.808439524,0.798830165,0.809066221,0.799665761,0.804261542,0.805723835,0.814079799,0.807812826,0.820764571,0.815750992,0.82097347,0.82327136,0.828911636,0.810031348
GCF_024138165.1,Halorussus vallis,0.880430543,0.637340764,0.689888535,0.67535828,0.720740446,0.760947452,0.787420382,0.79339172,0.810509554,0.814888535,0.816480892,0.819466561,0.821257962,0.827030255,0.833797771,0.832802548,0.83419586,0.830812102,0.831011146,0.84156051,0.842754777,0.840565287,0.843351911,0.84852707,0.849323248,0.857683121,0.847929936,0.847302409,0.854042214
GCF_024138125.1,Halorussus salilacus,0.888516547,0.644129104,0.714524207,0.69476906,0.755703951,0.772398442,0.801057318,0.813299944,0.822203673,0.821368948,0.828046745,0.837785198,0.837228715,0.850306066,0.832498609,0.846132443,0.852253756,0.84195882,0.84557596,0.850862549,0.849707765,0.85360423,0.865015308,0.85917061,0.870303368,0.866091314,0.869153675,0.858535227,0.860206071
GCF_024204665.1,Natronosalvus rutilus,0.815303477,0.605438931,0.658396947,0.633349237,0.661975191,0.711832061,0.722328244,0.73759542,0.751192748,0.745467557,0.745229008,0.765028626,0.763120229,0.778387405,0.754293893,0.759541985,0.769322519,0.770992366,0.777910305,0.783158397,0.778148855,0.783158397,0.776240458,0.796278626,0.800572519,0.77504771,0.77480916,0.804627863,0.782577566
GCF_023973145.1,Natronosalvus vescus,0.784066892,0.558314732,0.626674107,0.622767857,0.663225446,0.694196429,0.690011161,0.705078125,0.711774554,0.724051339,0.726283482,0.729631696,0.746372768,0.743024554,0.732142857,0.738002232,0.745814732,0.727957589,0.751116071,0.752511161,0.754185268,0.746651786,0.752511161,0.757533482,0.765904018,0.746372768,0.762276786,0.757465811,0.757465811
GCF_024227435.1,Natrinema caseinilyticum,0.80156444,0.570648613,0.634636383,0.6287399,0.671544005,0.694038,0.704957414,0.730290456,0.733347893,0.74645119,0.724612361,0.736842105,0.736842105,0.75038218,0.745577637,0.750600568,0.751474121,0.756278663,0.767634855,0.761738371,0.763267089,0.771347456,0.760864818,0.770910679,0.769600349,0.772876174,0.780301376,0.770910679,0.772826562
GCF_024266705.1,Natrinema gelatinilyticum,0.762676623,0.534241392,0.617480136,0.594400303,0.644532728,0.672152857,0.684071131,0.685395384,0.691070753,0.696746122,0.690124858,0.704502459,0.701286417,0.705259175,0.701286417,0.717366629,0.719258418,0.713961407,0.723041998,0.739689747,0.737797957,0.721475875,0.730179754,0.734531693,0.724314096,0.738834217,0.728993187,0.724829674,0.731642695
GCF_024218815.1,Haloarcula marina,0.846566402,0.58214649,0.68819939,0.661749746,0.704730417,0.747965412,0.755340793,0.770600203,0.759918616,0.769074262,0.784079349,0.797558494,0.787131231,0.785859613,0.793489318,0.802644964,0.79577823,0.801881994,0.800610376,0.805696846,0.815822946,0.806156194,0.823454592,0.819384381,0.822437039,0.811752735,0.828033579,0.812977099,0.823155216
GCF_024227715.1,Halomarina litorea,0.895121728,0.666907863,0.755185721,0.741196334,0.786541245,0.820791124,0.821273517,0.836227689,0.832127352,0.854558611,0.840569223,0.849493488,0.855764592,0.857694163,0.856005789,0.866136035,0.860829715,0.869271587,0.872165943,0.866377231,0.875301495,0.868065605,0.869995176,0.873130728,0.874819103,0.876025084,0.878437048,0.87891944,0.87891944
GCF_024296665.1,Salinilacihabitans rarus,0.914586466,0.698827292,0.768123667,0.737739872,0.776385928,0.815831557,0.827558635,0.851279318,0.847547974,0.856876333,0.83901919,0.862206823,0.856076759,0.867803838,0.864605544,0.870469083,0.881396588,0.877132196,0.881929638,0.885927505,0.881396588,0.881396588,0.88326226,0.881396588,0.894189765,0.889392324,0.882462687,0.895522388,0.892057569
GCF_024300625.1,Halovivax gelatinilyticus,0.801796917,0.61230329,0.634334764,0.643776824,0.681545064,0.713876967,0.716452074,0.741058655,0.750500715,0.75193133,0.745922747,0.749928469,0.764806867,0.776537911,0.759084406,0.775679542,0.777682403,0.771959943,0.775679542,0.784549356,0.773962804,0.78769671,0.779685265,0.778540773,0.781402003,0.774248927,0.76509299,0.798283262,0.780257511
GCF_024296685.1,Natrinema marinum,0.859346169,0.599676724,0.6796875,0.665678879,0.722521552,0.7578125,0.762931034,0.771282328,0.7890625,0.794719828,0.799568966,0.805226293,0.793911638,0.801724138,0.802801724,0.8125,0.802532328,0.8203125,0.823814655,0.830010776,0.828125,0.818696121,0.820581897,0.835668103,0.842133621,0.838900862,0.845905172,0.838362069,0.840786638
GCF_024228315.1,Halomarina pelagica,0.8884375,0.65758092,0.720826235,0.699744463,0.752342419,0.788969336,0.794505963,0.811754685,0.820059625,0.822189097,0.831558773,0.843270869,0.831345826,0.839650767,0.841567291,0.856473595,0.84515442,0.850053248,0.85857295,0.856443024,0.861554846,0.858359957,0.849808266,0.867064337,0.874946741,0.861495845,0.859365012,0.862561261,0.865302643
GCF_024298905.1,Natronomonas marina,0.879177023,0.67126938,0.747577519,0.718265504,0.769137597,0.799660853,0.817344961,0.82000969,0.828488372,0.820494186,0.832364341,0.830426357,0.835998062,0.834302326,0.834746789,0.839350618,0.85413133,0.844681367,0.848073661,0.853646717,0.850496729,0.855342864,0.846619821,0.86309668,0.857523625,0.864308214,0.858735159,0.85267749,0.867942816
GCF_024298845.1,Natronosalvus amylolyticus,0.722323984,0.522897801,0.571280724,0.572833118,0.625614489,0.646313066,0.644760673,0.662613195,0.672962484,0.668822768,0.672962484,0.689262613,0.708667529,0.682276843,0.683570505,0.696248383,0.692884864,0.689521345,0.701164295,0.702199224,0.698059508,0.692626132,0.708926261,0.700129366,0.717205692,0.702199224,0.706080207,0.710478655,0.698059508
GCF_024298865.1,Halorarius halobius,0.875876974,0.681717574,0.76272687,0.755422753,0.7875166,0.805444887,0.818061089,0.82226649,0.835104028,0.838645418,0.83001328,0.841744135,0.844400177,0.853696326,0.83997344,0.850154936,0.846392209,0.85126162,0.855688358,0.852368305,0.860336432,0.850818946,0.856763338,0.861633828,0.856099181,0.863626301,0.857427496,0.856320567,0.865176002
GCF_024298885.1,Haloglomus halophilum,0.89732335,0.689132463,0.756996269,0.75443097,0.793143657,0.818796642,0.831156716,0.836287313,0.843516791,0.840718284,0.850279851,0.849813433,0.851912313,0.857742537,0.864272388,0.857509328,0.864505597,0.867304104,0.872201493,0.867070896,0.865438433,0.880597015,0.876632463,0.869869403,0.866604478,0.872901119,0.87266791,0.875204105,0.876836949
GCF_024298825.1,Haloglomus salinum,0.904712706,0.686673199,0.770210681,0.764576188,0.794708476,0.824350808,0.835374816,0.828760412,0.847378736,0.851053405,0.843214111,0.854483097,0.861587457,0.867956884,0.871141597,0.859872611,0.866242038,0.873101421,0.865017148,0.864772171,0.873836355,0.886575208,0.876531112,0.874081333,0.878735914,0.871631553,0.87800098,0.890249878,0.872611465
GCF_024362405.1,Halorarius litoreus,0.880438144,0.644224118,0.738528937,0.709937745,0.780262855,0.792713858,0.806778879,0.812312659,0.831680885,0.820613327,0.82914457,0.829605718,0.83975098,0.841134425,0.841134425,0.844131888,0.848743371,0.839981554,0.855199447,0.856352317,0.868572746,0.856813466,0.85035739,0.863269541,0.854507724,0.861655522,0.864652986,0.856780443,0.869695572
GCF_024362485.1,Natronobeatus ordinarius,0.845197588,0.619277108,0.693253012,0.65686747,0.704819277,0.73060241,0.751807229,0.764096386,0.781204819,0.781686747,0.76939759,0.785301205,0.787951807,0.795180723,0.791807229,0.797831325,0.803614458,0.802409639,0.808192771,0.805060241,0.810843373,0.824819277,0.818510484,0.821161726,0.818269463,0.808146541,0.821161726,0.822125813,0.824451411
